%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463471078116923136,586,0,,0.0,0.0
1463471078126469055,587,0,,0.0,0.0
1463471078136317160,588,0,,0.0,0.0
1463471078146896307,589,0,,0.0,0.0
1463471078156469934,590,0,,0.0,0.0
1463471078167148090,591,0,,0.0,0.0
1463471078176477603,592,0,,0.0,0.0
1463471078186797948,593,0,,0.0,0.0
1463471078196880011,594,0,,0.0,0.0
1463471078207071814,595,0,,0.0,0.0
1463471078216664504,596,0,,0.0,0.0
1463471078226612453,597,0,,0.0,0.0
1463471078236457851,598,0,,0.0,0.0
1463471078246943872,599,0,,0.0,0.0
1463471078256828696,600,0,,0.0,0.0
1463471078266932843,601,0,,0.0,0.0
1463471078277078813,602,0,,0.0,0.0
1463471078287034679,603,0,,0.0,0.0
1463471078297063566,604,0,,0.0,0.0
1463471078306945370,605,0,,0.0,0.0
1463471078316957798,606,0,,0.0,0.0
1463471078326854133,607,0,,0.0,0.0
1463471078336926874,608,0,,0.0,0.0
1463471078347060604,609,0,,0.0,0.0
1463471078356874752,610,0,,0.0,0.0
1463471078367494418,611,0,,0.0,0.0
1463471078377293670,612,0,,0.0,0.0
1463471078387014589,613,0,,0.0,0.0
1463471078396449987,614,0,,0.0,0.0
1463471078407881892,615,0,,0.0,0.0
1463471078417462602,616,0,,0.0,0.0
1463471078426527897,617,0,,0.0,0.0
1463471078436523346,618,0,,0.0,0.0
1463471078446576868,619,0,,0.0,0.0
1463471078456579609,620,0,,0.0,0.0
1463471078466697194,621,0,,0.0,0.0
1463471078476944205,622,0,,0.0,0.0
1463471078487148560,623,0,,0.0,0.0
1463471078496999635,624,0,,0.0,0.0
1463471078506909668,625,0,,0.0,0.0
1463471078517494074,626,0,,0.0,0.0
1463471078527705877,627,0,,0.0,0.0
1463471078536617526,628,0,,0.0,0.0
1463471078547264693,629,0,,0.0,0.0
1463471078557370923,630,0,,0.0,0.0
1463471078566876165,631,0,,0.0,0.0
1463471078577227708,632,0,,0.0,0.0
1463471078587058991,633,0,,0.0,0.0
1463471078597628970,634,0,,0.0,0.0
1463471078607020202,635,0,,0.0,0.0
1463471078617412525,636,0,,0.0,0.0
1463471078627087506,637,0,,0.0,0.0
1463471078637461601,638,0,,0.0,0.0
1463471078647959601,639,0,,0.0,0.0
1463471078657269375,640,0,,0.0,0.0
1463471078667935031,641,0,,0.0,0.0
1463471078677400273,642,0,,0.0,0.0
1463471078687328274,643,0,,0.0,0.0
1463471078697615286,644,0,,0.0,0.0
1463471078707370214,645,0,,0.0,0.0
1463471078718040090,646,0,,0.0,0.0
1463471078727859393,647,0,,0.0,0.0
1463471078738073384,648,0,,0.0,0.0
1463471078747081387,649,0,,0.0,0.0
1463471078756384546,650,0,,0.0,0.0
1463471078766859786,651,0,,0.0,0.0
1463471078776447372,652,0,,0.0,0.0
1463471078786623498,653,0,,0.0,0.0
1463471078797023738,654,0,,0.0,0.0
1463471078806449709,655,0,,0.0,0.0
1463471078817322657,656,0,,0.0,0.0
1463471078826398003,657,0,,0.0,0.0
1463471078837100118,658,0,,0.0,0.0
1463471078847273536,659,0,,0.0,0.0
1463471078856498309,660,0,,0.0,0.0
1463471078867047195,661,0,,0.0,0.0
1463471078876488218,662,0,,0.0,0.0
1463471078886932469,663,0,,0.0,0.0
1463471078896918543,664,0,,0.0,0.0
1463471078906659462,665,0,,0.0,0.0
1463471078917199076,666,0,,0.0,0.0
1463471078926532340,667,0,,0.0,0.0
1463471078936865028,668,0,,0.0,0.0
1463471078947455424,669,0,,0.0,0.0
1463471078956009730,670,0,,0.0,0.0
1463471078967205489,671,0,,0.0,0.0
1463471078976507919,672,0,,0.0,0.0
1463471078986900659,673,0,,0.0,0.0
1463471078997043088,674,0,,0.0,0.0
1463471079006509163,675,0,,0.0,0.0
1463471079017331017,676,0,,0.0,0.0
1463471079026631728,677,0,,0.0,0.0
1463471079037420301,678,0,,0.0,0.0
1463471079048582102,679,0,,0.0,0.0
1463471079057714896,680,0,,0.0,0.0
1463471079067021545,681,0,,0.0,0.0
1463471079076283767,682,0,,0.0,0.0
1463471079086842965,683,0,,0.0,0.0
1463471079097001903,684,0,,0.0,0.0
1463471079106976623,685,0,,0.0,0.0
1463471079117476603,686,0,,0.0,0.0
1463471079126997261,687,0,,0.0,0.0
1463471079136875263,688,0,,0.0,0.0
1463471079146405192,689,0,,0.0,0.0
1463471079156991318,690,0,,0.0,0.0
1463471079166910517,691,0,,0.0,0.0
1463471079176640550,692,0,,0.0,0.0
1463471079186518552,693,0,,0.0,0.0
1463471079197109417,694,0,,0.0,0.0
1463471079207341584,695,0,,0.0,0.0
1463471079216801514,696,0,,0.0,0.0
1463471079226932379,697,0,,0.0,0.0
1463471079236466684,698,0,,0.0,0.0
1463471079246452810,699,0,,0.0,0.0
1463471079256958883,700,0,,0.0,0.0
1463471079266541365,701,0,,0.0,0.0
1463471079276549835,702,0,,0.0,0.0
1463471079286480753,703,0,,0.0,0.0
1463471079296504275,704,0,,0.0,0.0
1463471079307411441,705,0,,0.0,0.0
1463471079316551215,706,0,,0.0,0.0
1463471079326550883,707,0,,0.0,0.0
1463471079336898415,708,0,,0.0,0.0
1463471079346657927,709,0,,0.0,0.0
1463471079357418063,710,0,,0.0,0.0
1463471079366548461,711,0,,0.0,0.0
1463471079377030837,712,0,,0.0,0.0
1463471079386582485,713,0,,0.0,0.0
1463471079397140329,714,0,,0.0,0.0
1463471079407228070,715,0,,0.0,0.0
1463471079417004144,716,0,,0.0,0.0
1463471079427015427,717,0,,0.0,0.0
1463471079436983376,718,0,,0.0,0.0
1463471079447047732,719,0,,0.0,0.0
1463471079457307139,720,0,,0.0,0.0
1463471079466862797,721,0,,0.0,0.0
1463471079477147413,722,0,,0.0,0.0
1463471079486797238,723,0,,0.0,0.0
1463471079497476696,724,0,,0.0,0.0
