%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463488211347652729,611,1463488211345425496,,0.0,0.0
1463488211354388644,612,1463488211352364432,,0.0,0.0
1463488211365089391,613,1463488211362430910,,0.0,0.0
1463488211374565766,614,1463488211372354419,,0.0,0.0
1463488211384715369,615,1463488211382329856,,0.0,0.0
1463488211394596535,616,1463488211392315865,,0.0,0.0
1463488211404778897,617,1463488211402321614,,0.0,0.0
1463488211414953135,618,1463488211412344914,,0.0,0.0
1463488211424568833,619,1463488211422341653,,0.0,0.0
1463488211434626301,620,1463488211432339173,,0.0,0.0
1463488211444835017,621,1463488211442319505,,0.0,0.0
1463488211454882641,622,1463488211452343795,,0.0,0.0
1463488211464706203,623,1463488211462306471,,0.0,0.0
1463488211474740389,624,1463488211472374772,,0.0,0.0
1463488211484759992,625,1463488211482311042,,0.0,0.0
1463488211494583866,626,1463488211492325540,,0.0,0.0
1463488211504781125,627,1463488211502331602,,0.0,0.0
1463488211514830207,628,1463488211512310788,,0.0,0.0
1463488211524755956,629,1463488211522380495,,0.0,0.0
1463488211534769986,630,1463488211532319629,,0.0,0.0
1463488211544617089,631,1463488211542331576,,0.0,0.0
1463488211556110750,632,1463488211552964302,,0.0,0.0
1463488211564905617,633,1463488211562312397,,0.0,0.0
1463488211574618190,634,1463488211572337781,,0.0,0.0
1463488211584758522,635,1463488211582316342,,0.0,0.0
1463488211594766458,636,1463488211592421674,,0.0,0.0
1463488211604856790,637,1463488211602331329,,0.0,0.0
1463488211614899518,638,1463488211612337078,,0.0,0.0
1463488211624607871,639,1463488211622341629,,0.0,0.0
1463488211634741068,640,1463488211632325607,,0.0,0.0
1463488211644750775,641,1463488211642331981,,0.0,0.0
1463488211654795117,642,1463488211652313094,,0.0,0.0
1463488211664798783,643,1463488211662341291,,0.0,0.0
1463488211674844740,644,1463488211672419070,,0.0,0.0
1463488211684726583,645,1463488211682336538,,0.0,0.0
1463488211694598061,646,1463488211692440360,,0.0,0.0
1463488211704986777,647,1463488211702372202,,0.0,0.0
1463488211714842006,648,1463488211712298056,,0.0,0.0
1463488211725014160,649,1463488211722347294,,0.0,0.0
1463488211734968503,650,1463488211732410699,,0.0,0.0
1463488211744566128,651,1463488211742321500,,0.0,0.0
1463488211754875990,652,1463488211752318499,,0.0,0.0
1463488211764920854,653,1463488211762360758,,0.0,0.0
1463488211774723947,654,1463488211772302444,,0.0,0.0
1463488211784938705,655,1463488211782317255,,0.0,0.0
1463488211794809559,656,1463488211792480347,,0.0,0.0
1463488211804866974,657,1463488211802306774,,0.0,0.0
1463488211815008868,658,1463488211812483512,,0.0,0.0
1463488211824949461,659,1463488211822344573,,0.0,0.0
1463488211834905939,660,1463488211832492926,,0.0,0.0
1463488211844686949,661,1463488211842346019,,0.0,0.0
1463488211855010717,662,1463488211852318799,,0.0,0.0
1463488211864851571,663,1463488211862335225,,0.0,0.0
1463488211874876851,664,1463488211872303005,,0.0,0.0
1463488211885061870,665,1463488211882382816,,0.0,0.0
1463488211894663714,666,1463488211892507315,,0.0,0.0
1463488211904211287,667,1463488211902295824,,0.0,0.0
1463488211915861405,668,1463488211912356625,,0.0,0.0
1463488211925621895,669,1463488211922403520,,0.0,0.0
1463488211934839625,670,1463488211932356196,,0.0,0.0
1463488211944771103,671,1463488211942339080,,0.0,0.0
1463488211955527058,672,1463488211952334360,,0.0,0.0
1463488211967173843,673,1463488211962658024,,0.0,0.0
1463488211976381105,674,1463488211973638301,,0.0,0.0
1463488211986129667,675,1463488211983691446,,0.0,0.0
1463488211996773695,676,1463488211993846986,,0.0,0.0
1463488212005958092,677,1463488212003654818,,0.0,0.0
1463488212016873682,678,1463488212013646140,,0.0,0.0
1463488212025959486,679,1463488212023776732,,0.0,0.0
1463488212035804818,680,1463488212033676388,,0.0,0.0
1463488212046314992,681,1463488212043649272,,0.0,0.0
1463488212056090638,682,1463488212053727937,,0.0,0.0
1463488212066894822,683,1463488212063654415,,0.0,0.0
1463488212075647345,684,1463488212073701831,,0.0,0.0
1463488212085928510,685,1463488212083695340,,0.0,0.0
1463488212096586704,686,1463488212093811922,,0.0,0.0
