%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481901666350448542,605,1481901666347931413,,0.0,0.0
1481901666372015258,606,1481901666367805790,,0.0,0.0
1481901666390275837,607,1481901666387811312,,0.0,0.0
1481901666409773549,608,1481901666407734595,,0.0,0.0
1481901666429516416,609,1481901666427786628,,0.0,0.0
1481901666450223968,610,1481901666447817255,,0.0,0.0
1481901666470431469,611,1481901666467736267,,0.0,0.0
1481901666489452515,612,1481901666487658613,,0.0,0.0
1481901666509961109,613,1481901666507736948,,0.0,0.0
1481901666529726944,614,1481901666527735074,,0.0,0.0
1481901666549746165,615,1481901666547695337,,0.0,0.0
1481901666570025801,616,1481901666567651641,,0.0,0.0
1481901666589776168,617,1481901666587663986,,0.0,0.0
1481901666610197367,618,1481901666607703831,,0.0,0.0
1481901666629772838,619,1481901666627671802,,0.0,0.0
1481901666650185912,620,1481901666647649616,,0.0,0.0
1481901666669700550,621,1481901666667710295,,0.0,0.0
1481901666690245134,622,1481901666687632380,,0.0,0.0
1481901666709725814,623,1481901666707728371,,0.0,0.0
1481901666730617011,624,1481901666727704310,,0.0,0.0
1481901666751457167,625,1481901666749532953,,0.0,0.0
1481901666770759775,626,1481901666768197542,,0.0,0.0
1481901666792397325,627,1481901666788420303,,0.0,0.0
1481901666812044359,628,1481901666809019210,,0.0,0.0
1481901666830065615,629,1481901666827703329,,0.0,0.0
1481901666850421449,630,1481901666847657029,,0.0,0.0
1481901666870156243,631,1481901666867706250,,0.0,0.0
1481901666890732233,632,1481901666887679949,,0.0,0.0
1481901666910203695,633,1481901666907694118,,0.0,0.0
1481901666931364735,634,1481901666927703078,,0.0,0.0
1481901666951812496,635,1481901666947685111,,0.0,0.0
1481901666969743597,636,1481901666967629592,,0.0,0.0
1481901666990260785,637,1481901666987634125,,0.0,0.0
1481901667009687038,638,1481901667007651366,,0.0,0.0
1481901667030252455,639,1481901667027660170,,0.0,0.0
1481901667049777822,640,1481901667047680015,,0.0,0.0
1481901667070719332,641,1481901667067676006,,0.0,0.0
1481901667090178762,642,1481901667087711216,,0.0,0.0
1481901667110403972,643,1481901667107677989,,0.0,0.0
1481901667130629910,644,1481901667127729501,,0.0,0.0
1481901667149639810,645,1481901667147791482,,0.0,0.0
1481901667169969290,646,1481901667167774244,,0.0,0.0
1481901667190889082,647,1481901667187848047,,0.0,0.0
1481901667210054919,648,1481901667207717945,,0.0,0.0
1481901667230272472,649,1481901667227719770,,0.0,0.0
1481901667249937318,650,1481901667247798313,,0.0,0.0
1481901667270153726,651,1481901667267785555,,0.0,0.0
1481901667289824041,652,1481901667287806806,,0.0,0.0
1481901667310089875,653,1481901667307669933,,0.0,0.0
1481901667330421022,654,1481901667327821445,,0.0,0.0
1481901667349759567,655,1481901667347662228,,0.0,0.0
1481901667370162901,656,1481901667367670876,,0.0,0.0
1481901667389848424,657,1481901667387630305,,0.0,0.0
1481901667410278373,658,1481901667407637963,,0.0,0.0
1481901667429600512,659,1481901667427638069,,0.0,0.0
1481901667450199574,660,1481901667447644841,,0.0,0.0
1481901667469771400,661,1481901667467653905,,0.0,0.0
1481901667490756243,662,1481901667487647032,,0.0,0.0
1481901667509572237,663,1481901667507656930,,0.0,0.0
1481901667532822856,664,1481901667527776619,,0.0,0.0
1481901667549711303,665,1481901667547838235,,0.0,0.0
1481901667572307340,666,1481901667569625940,,0.0,0.0
1481901667590270003,667,1481901667587757249,,0.0,0.0
1481901667609756933,668,1481901667607771052,,0.0,0.0
1481901667629627977,669,1481901667627655950,,0.0,0.0
1481901667649659020,670,1481901667647696160,,0.0,0.0
1481901667669781573,671,1481901667667782516,,0.0,0.0
1481901667690068293,672,1481901667687661372,,0.0,0.0
1481901667709983139,673,1481901667707691999,,0.0,0.0
1481901667730307983,674,1481901667727645438,,0.0,0.0
1481901667750166736,675,1481901667747719398,,0.0,0.0
1481901667769439552,676,1481901667767692368,,0.0,0.0
1481901667789515595,677,1481901667787698724,,0.0,0.0
1481901667809639034,678,1481901667807685289,,0.0,0.0
1481901667831001272,679,1481901667827686905,,0.0,0.0
1481901667849821849,680,1481901667847681177,,0.0,0.0
1481901667870411589,681,1481901667868040137,,0.0,0.0
1481901667891240651,682,1481901667887697795,,0.0,0.0
1481901667911358830,683,1481901667907719568,,0.0,0.0
1481901667930012689,684,1481901667927651601,,0.0,0.0
1481901667949738785,685,1481901667947713009,,0.0,0.0
1481901667969716495,686,1481901667967755458,,0.0,0.0
