%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1480970799529782700,104,1480970799525373444,,0,0,46.5185165405,6.56667852402,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970799529833585,105,1480970799526216514,,0,0,46.5185165405,6.56667852402,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970799711448383,106,1480970799709693493,,0,0,46.5185165405,6.56667900085,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970799715533057,107,1480970799710366304,,0,0,46.5185165405,6.56667900085,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970799932549089,108,1480970799927631658,,0,0,46.5185165405,6.56667852402,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970799932651016,109,1480970799928295145,,0,0,46.5185165405,6.56667852402,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800130229926,110,1480970800124901299,,0,0,46.5185203552,6.56668376923,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800130318728,111,1480970800126174992,,0,0,46.5185203552,6.56668376923,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800326311342,112,1480970800321143860,,0,0,46.5185203552,6.56668615341,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800326363113,113,1480970800321930940,,0,0,46.5185203552,6.56668615341,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800520412712,114,1480970800515960696,,0,0,46.5185241699,6.56668710709,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800520722920,115,1480970800516563767,,0,0,46.5185241699,6.56668710709,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800734711775,116,1480970800732267304,,0,0,46.5185279846,6.5666885376,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800735672553,117,1480970800733064593,,0,0,46.5185279846,6.5666885376,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800919858228,118,1480970800915857772,,0,0,46.5185241699,6.56668329239,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970800920457236,119,1480970800916437666,,0,0,46.5185241699,6.56668329239,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970801106950507,120,1480970801102512397,,0,0,46.5185241699,6.56668519974,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970801107211027,121,1480970801103154583,,0,0,46.5185241699,6.56668519974,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970801335367126,122,1480970801331968231,,0,0,46.5185165405,6.56667470932,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480970801335473167,123,1480970801332713905,,0,0,46.5185165405,6.56667470932,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
