%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1480508407015710963,54,1480508407012567324,,0,0,46.5185127258,6.56666517258,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508407203330961,55,1480508407200676955,,0,0,46.5185127258,6.56666517258,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508407407448165,56,1480508407404190984,,0,0,46.5185127258,6.56666517258,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508407627114506,57,1480508407622145870,,0,0,46.5185127258,6.56666517258,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508407811401750,58,1480508407808493839,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508407985041722,59,1480508407981771468,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508408207109517,60,1480508408203857231,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508408409749276,61,1480508408407561624,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508408618686419,62,1480508408615417259,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508408808934172,63,1480508408806560687,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508409005003372,64,1480508409002554366,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508409218885661,65,1480508409212603434,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508409395818805,66,1480508409394084798,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508409613436764,67,1480508409607239745,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508409807961019,68,1480508409802955820,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508410028859128,69,1480508410025866426,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508410201743790,70,1480508410198247807,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508410417934773,71,1480508410413626292,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508410615155949,72,1480508410607552839,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508410785139991,73,1480508410781535936,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508411008888043,74,1480508411005677633,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508411217075917,75,1480508411210394940,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508411418941615,76,1480508411416690787,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508411614555191,77,1480508411610658167,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508411804949193,78,1480508411803362061,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508412000882091,79,1480508411998404856,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508412195801710,80,1480508412193977807,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508412410432800,81,1480508412408445304,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508412615775992,82,1480508412612851206,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508412809810508,83,1480508412807052024,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508413013572348,84,1480508413010882302,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508413209898735,85,1480508413206945147,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508413402659399,86,1480508413400511591,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508413616842366,87,1480508413613644611,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508413802175128,88,1480508413800613100,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414006794831,89,1480508414004661138,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414202148043,90,1480508414200240755,,0,0,46.5185127258,6.56666660309,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414404627386,91,1480508414402878640,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414625991953,92,1480508414622631491,,0,0,46.5185127258,6.56666660309,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414799558592,93,1480508414797873596,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508414999374399,94,1480508414996534353,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508415213778146,95,1480508415207781387,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508415396513049,96,1480508415392283265,,0,0,46.5185165405,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508415613832571,97,1480508415606153003,,0,0,46.5185127258,6.56666660309,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508415800930434,98,1480508415798908720,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508416005744513,99,1480508416003325194,,0,0,46.5185127258,6.56666660309,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508416213910876,100,1480508416207317139,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508416417818758,101,1480508416414316005,,0,0,46.5185127258,6.56666564941,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508416613678844,102,1480508416606966461,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508416815185949,103,1480508416809827418,,0,0,46.5185127258,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508417015488890,104,1480508417012574365,,0,0,46.5185165405,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508417208777210,105,1480508417206976641,,0,0,46.5185165405,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508417394687940,106,1480508417393040339,,0,0,46.5185165405,6.56666612625,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508417597568949,107,1480508417595171818,,0,0,46.5185165405,6.56666517258,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508417802268444,108,1480508417799542720,,0,0,46.5185165405,6.56666374207,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508418004142684,109,1480508418001981335,,0,0,46.5185165405,6.56666135788,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508418195937257,110,1480508418193884813,,0,0,46.5185165405,6.56665802002,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508418408635434,111,1480508418406337731,,0,0,46.5185203552,6.56665372849,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508418612273630,112,1480508418610100821,,0,0,46.5185203552,6.56664848328,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508418885330126,113,1480508418883163360,,0,0,46.5185241699,6.56664323807,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508419232542363,114,1480508419230329451,,0,0,46.5185279846,6.56663370132,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508419797571257,115,1480508419794299858,,0,0,46.5185317993,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508420575190673,116,1480508420570055475,,0,0,46.5185394287,6.56659555435,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508421186361404,117,1480508421182765525,,0,0,46.5185470581,6.56655311584,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508421775724938,118,1480508421773669473,,0,0,46.5185585022,6.56650257111,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508422541433387,119,1480508422538056779,,0,0,46.518573761,6.56646251678,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508423146671317,120,1480508423143228198,,0,0,46.5185966492,6.56642246246,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508423778180081,121,1480508423774020662,,0,0,46.5186157227,6.56638479233,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508424434028276,122,1480508424430656616,,0,0,46.5186233521,6.56633520126,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508424851331366,123,1480508424848030122,,0,0,46.5186080933,6.56629753113,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508425316978579,124,1480508425313914262,,0,0,46.5185928345,6.56627941132,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508425896567080,125,1480508425893528180,,0,0,46.5185699463,6.56626462936,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508426378536866,126,1480508426376389006,,0,0,46.5185432434,6.56625795364,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508426994779149,127,1480508426991118688,,0,0,46.5185165405,6.56626033783,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508427432782042,128,1480508427428981008,,0,0,46.5184898376,6.56626367569,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508427924739673,129,1480508427920924732,,0,0,46.5184707642,6.56626224518,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508428363285117,130,1480508428360550955,,0,0,46.518447876,6.56625175476,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508428676277212,131,1480508428674157008,,0,0,46.5184288025,6.5662446022,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508429115811352,132,1480508429111539433,,0,0,46.5184135437,6.56624698639,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508429532512932,133,1480508429530856685,,0,0,46.5183982849,6.56625652313,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508429895533055,134,1480508429891378063,,0,0,46.5183868408,6.56627178192,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508430211512176,135,1480508430209554680,,0,0,46.5183792114,6.56629133224,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508430536838831,136,1480508430535190136,,0,0,46.5183792114,6.56630754471,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508430840243237,137,1480508430838176522,,0,0,46.5183753967,6.56632423401,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508431176923203,138,1480508431175375706,,0,0,46.5183753967,6.56634092331,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508431637464906,139,1480508431635392045,,0,0,46.5183753967,6.56635713577,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508432030918823,140,1480508432028649036,,0,0,46.5183753967,6.56638383865,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508432417240359,141,1480508432415371300,,0,0,46.5183753967,6.56640434265,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508432815035049,142,1480508432813179584,,0,0,46.5183753967,6.56642484665,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508433221349149,143,1480508433217572386,,0,0,46.5183753967,6.56644487381,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508433624282215,144,1480508433619856078,,0,0,46.5183792114,6.56646490097,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508434099238681,145,1480508434092700048,,0,0,46.5183792114,6.56648492813,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508434571469476,146,1480508434569080574,,0,0,46.5183868408,6.56651067734,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480508435078091713,147,1480508435075140677,,0,0,46.5183906555,6.56653690338,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
