%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463503076592661520,621,1463503076590760351,,1.5601913929,0.0
1463503076605845716,622,1463503076602102558,,1.56030368805,0.0
1463503076612905266,623,1463503076610928975,,1.56026482582,0.0
1463503076622698833,624,1463503076620991199,,1.56022942066,0.0
1463503076632372425,625,1463503076630668385,,1.56019723415,0.0
1463503076642914812,626,1463503076640630534,,1.56016802788,0.0
1463503076652648001,627,1463503076650907390,,1.56014144421,0.0
1463503076661927596,628,1463503076660529616,,1.56011724472,0.0
1463503076671696992,629,1463503076670517708,,1.56009531021,0.0
1463503076682849415,630,1463503076681115577,,1.56007540226,0.0
1463503076693009370,631,1463503076690617046,,1.56005728245,0.0
1463503076703157290,632,1463503076700585914,,1.56004083157,0.0
1463503076712854169,633,1463503076710602555,,1.5600258112,0.0
1463503076722305887,634,1463503076720568558,,1.56001222134,0.0
1463503076732625879,635,1463503076730481789,,1.55999982357,0.0
1463503076742029512,636,1463503076740728013,,1.55998849869,0.0
1463503076751896951,637,1463503076750535647,,1.56011927128,0.0
1463503076762619380,638,1463503076760541972,,1.56023812294,0.0
1463503076772489580,639,1463503076770800179,,1.56020522118,0.0
1463503076782791130,640,1463503076780744094,,1.56017529964,0.0
1463503076792805790,641,1463503076790622264,,1.56014811993,0.0
1463503076803917892,642,1463503076800794045,,1.56012332439,0.0
1463503076812637618,643,1463503076810721914,,1.56010079384,0.0
1463503076822838780,644,1463503076820567838,,1.56022131443,0.0
1463503076831839091,645,1463503076830562963,,1.56033086777,0.0
1463503076842672118,646,1463503076840471870,,1.56028950214,0.0
1463503076852459122,647,1463503076850577020,,1.56025183201,0.0
1463503076865135388,648,1463503076863001978,,1.56021761894,0.0
1463503076872729020,649,1463503076870480062,,1.56018650532,0.0
1463503076882808383,650,1463503076880522072,,1.56015825272,0.0
1463503076892503334,651,1463503076890503757,,1.56013262272,0.0
1463503076901594291,652,1463503076900479658,,1.5601092577,0.0
1463503076912180177,653,1463503076910899621,,1.56008803844,0.0
1463503076922142482,654,1463503076920956739,,1.56006872654,0.0
1463503076932222002,655,1463503076930927014,,1.56005120277,0.0
1463503076942464840,656,1463503076941131875,,1.56003522873,0.0
1463503076952183442,657,1463503076950936227,,1.5600206852,0.0
1463503076962530367,658,1463503076960879100,,1.56000745296,0.0
1463503076972090444,659,1463503076970889332,,1.55999553204,0.0
1463503076983384515,660,1463503076981468238,,1.55998468399,0.0
1463503076992360810,661,1463503076990918549,,1.55997478962,0.0
1463503077001745794,662,1463503077000430073,,1.55996572971,0.0
1463503077012959950,663,1463503077010977408,,1.55995750427,0.0
1463503077022987635,664,1463503077021001394,,1.5599501133,0.0
1463503077033130815,665,1463503077031091072,,1.55994331837,0.0
1463503077042963454,666,1463503077041184292,,1.55993711948,0.0
1463503077052673304,667,1463503077051036155,,1.56007254124,0.0
1463503077063368800,668,1463503077061612612,,1.56019568443,0.0
1463503077072892357,669,1463503077071134242,,1.56016659737,0.0
1463503077083282573,670,1463503077080984229,,1.5601401329,0.0
1463503077093594282,671,1463503077091383197,,1.56011605263,0.0
1463503077103002031,672,1463503077100983543,,1.56009423733,0.0
1463503077113148284,673,1463503077110966686,,1.56007432938,0.0
1463503077122664444,674,1463503077120974939,,1.56005632877,0.0
1463503077132830702,675,1463503077130974179,,1.56003987789,0.0
1463503077143091878,676,1463503077141029370,,1.56002497673,0.0
1463503077152702279,677,1463503077150933224,,1.56001138687,0.0
1463503077162817015,678,1463503077160948145,,1.5601401329,0.0
1463503077173545174,679,1463503077170967233,,1.56025707722,0.0
1463503077183073993,680,1463503077180928652,,1.56022238731,0.0
1463503077193234572,681,1463503077191203998,,1.56019091606,0.0
1463503077203382076,682,1463503077201560509,,1.56016230583,0.0
1463503077211676807,683,1463503077210425997,,1.560136199,0.0
