%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1464117348103314874,305,1464117348100942433,,0.0,-4.63831996918
1464117348119419204,306,1464117348117786084,,0.0,-4.71768665314
1464117348141161800,307,1464117348137902486,,0.0,-4.82677936554
1464117348159788727,308,1464117348157991284,,0.0,-4.91290473938
1464117348180474034,309,1464117348178297008,,0.0,-4.94613838196
1464117348200609915,310,1464117348198077526,,0.0,-4.93306159973
1464117348219987360,311,1464117348218376844,,0.0,-4.89410734177
1464117348240625740,312,1464117348239252723,,0.0,-4.76976251602
1464117348262752293,313,1464117348258326680,,0.0,-4.78452777863
1464117348280185682,314,1464117348277993136,,0.0,-4.93833351135
1464117348301541872,315,1464117348298862609,,0.0,-4.93833351135
1464117348320205205,316,1464117348318427710,,0.0,-5.08399772644
1464117348341708114,317,1464117348338299061,,0.0,-5.0922794342
1464117348361968057,318,1464117348358388432,,0.0,-5.05553388596
1464117348379038634,319,1464117348377859367,,0.0,-5.05755662918
1464117348401149041,320,1464117348399227067,,0.0,-5.03761196136
1464117348419991749,321,1464117348418011910,,0.0,-5.04486465454
1464117348439616954,322,1464117348437888313,,0.0,-5.0517783165
1464117348463388867,323,1464117348457821643,,0.0,-5.0407781601
1464117348482724281,324,1464117348477829139,,0.0,-4.92763328552
1464117348500583294,325,1464117348497821843,,0.0,-4.78488206863
1464117348519432460,326,1464117348517813506,,0.0,-4.77743196487
1464117348541218857,327,1464117348537814856,,0.0,-4.87945795059
1464117348561094843,328,1464117348557822248,,0.0,-4.80624675751
1464117348581338537,329,1464117348577958077,,0.0,-4.63338279724
1464117348604452274,330,1464117348597904272,,0.0,-4.63681221008
1464117348620851760,331,1464117348617890049,,0.0,-4.68111085892
1464117348640901703,332,1464117348637822285,,0.0,-4.51833534241
1464117348664549971,333,1464117348657839000,,0.0,-4.30967712402
1464117348679465346,334,1464117348678225401,,0.0,-4.23165464401
1464117348699437425,335,1464117348697945450,,0.0,-4.15033388138
1464117348721338145,336,1464117348717926019,,0.0,-4.15033388138
1464117348740674341,337,1464117348737836172,,0.0,-4.02155256271
1464117348761542720,338,1464117348757813199,,0.0,-3.9074511528
1464117348779767773,339,1464117348777841581,,0.0,-3.82020545006
1464117348801472973,340,1464117348797799702,,0.0,-3.63224244118
1464117348819162975,341,1464117348817816156,,0.0,-3.45773029327
1464117348839060732,342,1464117348837812611,,0.0,-3.36666226387
1464117348860743067,343,1464117348857794326,,0.0,-3.30518889427
1464117348879493119,344,1464117348877829374,,0.0,-3.21137666702
1464117348899514053,345,1464117348897828849,,0.0,-3.12610626221
1464117348919342122,346,1464117348917839626,,0.0,-3.02039003372
1464117348940209928,347,1464117348937825873,,0.0,-2.939193964
1464117348962543824,348,1464117348957833369,,0.0,-2.87594532967
1464117348980204087,349,1464117348978223051,,0.0,-2.76959490776
1464117349000514708,350,1464117348997887163,,0.0,-2.60816836357
1464117349020180850,351,1464117349017899034,,0.0,-2.53665757179
1464117349041829123,352,1464117349037866009,,0.0,-2.47279906273
1464117349059394751,353,1464117349057892620,,0.0,-2.36286330223
1464117349079871829,354,1464117349077950897,,0.0,-2.20362234116
1464117349099808284,355,1464117349097971049,,0.0,-2.12156748772
1464117349119844842,356,1464117349118289430,,0.0,-2.0541343689
1464117349140364941,357,1464117349137990208,,0.0,-1.90868389606
1464117349160226969,358,1464117349157889632,,0.0,-1.80180370808
1464117349182289668,359,1464117349177790305,,0.0,-1.80180370808
1464117349199558734,360,1464117349197827853,,0.0,-1.73330879211
1464117349219644615,361,1464117349218183838,,0.0,-1.57944905758
1464117349239953673,362,1464117349238076647,,0.0,-1.406291008
1464117349260205543,363,1464117349257973675,,0.0,-1.1650800705
1464117349279188928,364,1464117349277831744,,0.0,-0.92554795742
1464117349303895734,365,1464117349297837313,,0.0,-0.858557879925
1464117349319737616,366,1464117349317831528,,0.0,-0.753478646278
1464117349339729644,367,1464117349337822253,,0.0,-0.649525642395
1464117349363826347,368,1464117349357805843,,0.0,-0.527045309544
1464117349380823591,369,1464117349377849329,,0.0,-0.423982739449
1464117349404494098,370,1464117349397885210,,0.0,-0.292239457369
1464117349421762591,371,1464117349418000727,,0.0,-0.15812420845
1464117349439708478,372,1464117349437947910,,0.0,-0.0255090501159
1464117349461021023,373,1464117349458009209,,0.0,0.113861039281
1464117349479921908,374,1464117349478075194,,0.0,0.253604054451
1464117349503280384,375,1464117349497955920,,0.0,0.380104511976
1464117349519521484,376,1464117349517840447,,0.0,0.449651330709
1464117349542588399,377,1464117349537806694,,0.0,0.449651330709
1464117349566584738,378,1464117349557840752,,0.0,0.398725748062
1464117349582286309,379,1464117349577839029,,0.0,0.324502319098
1464117349602115368,380,1464117349597966265,,0.0,0.316399872303
1464117349620385421,381,1464117349617841365,,0.0,0.45544692874
1464117349640318907,382,1464117349637843341,,0.0,0.586921572685
1464117349660493746,383,1464117349657838649,,0.0,0.567371726036
1464117349681146553,384,1464117349677860833,,0.0,0.520298540592
1464117349699945354,385,1464117349697824319,,0.0,0.66018396616
1464117349720539463,386,1464117349717847440,,0.0,0.821646153927
1464117349740441439,387,1464117349737846290,,0.0,0.945762038231
1464117349760094509,388,1464117349757848474,,0.0,1.13924813271
1464117349780009662,389,1464117349777872532,,0.0,1.38494634628
1464117349800837103,390,1464117349797991122,,0.0,1.64507818222
1464117349820219549,391,1464117349817906118,,0.0,1.80760037899
1464117349841596885,392,1464117349837903302,,0.0,1.94350171089
1464117349862255786,393,1464117349857879600,,0.0,1.98338186741
1464117349880489485,394,1464117349878006679,,0.0,1.87409925461
1464117349900225836,395,1464117349897937092,,0.0,1.78628051281
1464117349919793020,396,1464117349917821568,,0.0,1.76967000961
1464117349940061141,397,1464117349937804793,,0.0,1.76967000961
1464117349962637015,398,1464117349957827081,,0.0,1.79512822628
1464117349980655246,399,1464117349977830046,,0.0,1.93809854984
1464117350000762898,400,1464117349997829937,,0.0,2.09559106827
1464117350019686335,401,1464117350018000350,,0.0,2.06334590912
1464117350039474196,402,1464117350037844826,,0.0,2.10088205338
1464117350060522939,403,1464117350058517945,,0.0,2.36365890503
1464117350079300334,404,1464117350077827943,,0.0,2.59145545959
1464117350099103977,405,1464117350097834814,,0.0,2.7483086586
1464117350122769484,406,1464117350118739599,,0.0,2.75319623947
1464117350140013498,407,1464117350138990480,,0.0,2.80863809586
1464117350161297709,408,1464117350157942406,,0.0,2.95400691032
1464117350181641559,409,1464117350178067662,,0.0,3.12266325951
1464117350201037025,410,1464117350198233700,,0.0,3.12152051926
1464117350219954160,411,1464117350217892707,,0.0,3.13058114052
1464117350240651758,412,1464117350237896245,,0.0,3.13058114052
1464117350260720608,413,1464117350257841814,,0.0,3.1645629406
1464117350280035710,414,1464117350277828946,,0.0,3.13200521469
1464117350303807831,415,1464117350297821910,,0.0,3.00875639915
1464117350322056947,416,1464117350317845032,,0.0,2.93088316917
1464117350340495801,417,1464117350337848934,,0.0,2.93364524841
1464117350359720019,418,1464117350357863930,,0.0,3.0537917614
1464117350379330380,419,1464117350377865384,,0.0,3.2737891674
1464117350402181618,420,1464117350397895120,,0.0,3.5157725811
1464117350419480893,421,1464117350417946366,,0.0,3.65243840218
1464117350440025315,422,1464117350437834904,,0.0,3.67279982567
1464117350459549739,423,1464117350457834744,,0.0,3.59201264381
1464117350482166759,424,1464117350477835053,,0.0,3.68814253807
1464117350502334932,425,1464117350498287287,,0.0,3.91435551643
1464117350522726489,426,1464117350517943378,,0.0,3.9650080204
1464117350539557901,427,1464117350537937176,,0.0,3.89656329155
1464117350560461176,428,1464117350558959878,,0.0,4.03604459763
1464117350581141586,429,1464117350579622528,,0.0,4.28975820541
1464117350600916166,430,1464117350598992734,,0.0,4.40827465057
1464117350621033141,431,1464117350617949817,,0.0,4.40827465057
1464117350643783963,432,1464117350637867209,,0.0,4.39392805099
1464117350660676364,433,1464117350657816007,,0.0,4.40421724319
1464117350680804901,434,1464117350677842514,,0.0,4.3976984024
1464117350703968951,435,1464117350697823812,,0.0,4.35800981522
1464117350722725878,436,1464117350717854329,,0.0,4.31892824173
1464117350741219524,437,1464117350737830575,,0.0,4.27647399902
1464117350760903010,438,1464117350757830571,,0.0,4.21231508255
1464117350782627481,439,1464117350777830619,,0.0,4.11993789673
1464117350799985818,440,1464117350797846345,,0.0,4.03687477112
1464117350822567525,441,1464117350817869830,,0.0,4.08323335648
1464117350841558045,442,1464117350837820451,,0.0,4.20374536514
1464117350861741322,443,1464117350857824875,,0.0,4.3190536499
1464117350880051635,444,1464117350877845756,,0.0,4.52030277252
1464117350899383821,445,1464117350897837575,,0.0,4.81392049789
1464117350920121419,446,1464117350917865852,,0.0,4.89992618561
1464117350940233863,447,1464117350937880276,,0.0,4.81152296066
1464117350961518907,448,1464117350957975636,,0.0,4.84382104874
1464117350979667607,449,1464117350977995163,,0.0,4.93223428726
1464117351001336244,450,1464117350997873389,,0.0,4.93223428726
1464117351020692075,451,1464117351018253488,,0.0,5.06049442291
1464117351041282538,452,1464117351037993068,,0.0,5.2518248558
1464117351060233735,453,1464117351057943742,,0.0,5.40571165085
1464117351079454411,454,1464117351077838634,,0.0,5.3979845047
1464117351099736333,455,1464117351097831703,,0.0,5.3979845047
1464117351119883204,456,1464117351117855814,,0.0,5.27529001236
1464117351139341691,457,1464117351137834612,,0.0,5.12883758545
1464117351160444757,458,1464117351157834660,,0.0,5.09076929092
1464117351180916314,459,1464117351177819292,,0.0,5.18928050995
1464117351201421049,460,1464117351197811163,,0.0,5.11197376251
1464117351219742768,461,1464117351217855065,,0.0,4.85272359848
1464117351239475994,462,1464117351237904332,,0.0,4.78553533554
1464117351259500469,463,1464117351257888234,,0.0,4.90588617325
1464117351279440049,464,1464117351277881772,,0.0,4.95757293701
1464117351300104731,465,1464117351298628016,,0.0,4.83435440063
1464117351321694462,466,1464117351318058795,,0.0,4.83626842499
1464117351340913523,467,1464117351337887073,,0.0,5.1318025589
1464117351359493835,468,1464117351357920506,,0.0,5.35458421707
1464117351381460961,469,1464117351378265345,,0.0,5.45444059372
1464117351401286791,470,1464117351397938415,,0.0,5.51419258118
1464117351424830892,471,1464117351419976687,,0.0,5.56588077545
1464117351439641840,472,1464117351438319500,,0.0,5.44446468353
1464117351459605430,473,1464117351458203559,,0.0,5.26759052277
1464117351479850061,474,1464117351477992670,,0.0,5.26759052277
1464117351500987866,475,1464117351497837719,,0.0,5.22392559052
1464117351520371562,476,1464117351517850059,,0.0,5.30338001251
1464117351540625776,477,1464117351537863545,,0.0,5.39330863953
1464117351562322903,478,1464117351557839009,,0.0,5.48188591003
1464117351579732490,479,1464117351577835985,,0.0,5.5895318985
1464117351601097066,480,1464117351597847543,,0.0,5.69030714035
1464117351619456858,481,1464117351617870769,,0.0,5.7494301796
1464117351639367271,482,1464117351637846025,,0.0,5.84125518799
1464117351659567110,483,1464117351657827063,,0.0,5.96782159805
