%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1480971538527361892,0,1480971538522724086,,0,0,46.5199432373,6.56633424759,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971538635938878,1,1480971538633126798,,0,0,46.5199394226,6.56633758545,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971538739899099,2,1480971538737117592,,0,0,46.5199508667,6.56634616852,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971538924926864,3,1480971538921963431,,0,0,46.5199394226,6.56634521484,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539008222114,4,1480971539005213004,,0,0,46.5199432373,6.56635665894,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539122975601,5,1480971539119272690,,0,0,46.519947052,6.566365242,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539221863902,6,1480971539219241562,,0,0,46.519947052,6.56636285782,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539326656830,7,1480971539324103865,,0,0,46.5199432373,6.56636381149,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539428360231,8,1480971539426066276,,0,0,46.5199432373,6.56636810303,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539530542069,9,1480971539527413219,,0,0,46.5199432373,6.56637382507,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539641904206,10,1480971539639282543,,0,0,46.5199356079,6.56637382507,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539827342648,11,1480971539824541714,,0,0,46.5199661255,6.56641244888,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971539928980424,12,1480971539926213657,,0,0,46.5199699402,6.5664191246,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541027402702,13,1480971541024606039,,0,0,46.5200309753,6.56652879715,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541140365045,14,1480971541137356560,,0,0,46.5200271606,6.56653356552,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541348183454,15,1480971541345176583,,0,0,46.5200271606,6.56654119492,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541522587169,16,1480971541518653060,,0,0,46.5200386047,6.56656217575,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541622529166,17,1480971541619772972,,0,0,46.5200462341,6.56657361984,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541724797826,18,1480971541721802569,,0,0,46.5200500488,6.56657886505,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971541816526917,19,1480971541813334109,,0,0,46.5200576782,6.56658983231,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
