%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481887169774886489,560,1481887169559643532,,0.0,-0.360000014305
1481887169774994144,561,1481887169579316722,,0.0,-0.360000014305
1481887169775099561,562,1481887169599377774,,0.0,-0.360000014305
1481887169775225029,563,1481887169619859814,,0.0,-0.360000014305
1481887169775365445,564,1481887169639856492,,0.0,-0.479999989271
1481887169775471173,565,1481887169659801920,,0.0,-0.360000014305
1481887169775601277,566,1481887169679558547,,0.0,-0.360000014305
1481887169775709558,567,1481887169700693188,,0.0,-0.360000014305
1481887169776252420,568,1481887169719768099,,0.0,-0.360000014305
1481887169776327784,569,1481887169740017276,,0.0,-0.360000014305
1481887169776426325,570,1481887169759464373,,0.0,-0.360000014305
1481887169781941925,571,1481887169779466884,,0.0,-0.360000014305
1481887169806684674,572,1481887169800573973,,0.0,-0.360000014305
1481887169821906530,573,1481887169819079616,,0.0,-0.360000014305
1481887169841736282,574,1481887169839111190,,0.0,-0.479999989271
1481887169861626241,575,1481887169859064378,,0.0,-0.360000014305
1481887169881706460,576,1481887169879202618,,0.0,-0.360000014305
1481887169902524697,577,1481887169899086327,,0.0,-0.479999989271
1481887169926144430,578,1481887169919248577,,0.0,-0.479999989271
1481887169941533317,579,1481887169939148224,,0.0,-0.479999989271
1481887169962910770,580,1481887169960119481,,0.0,-0.360000014305
1481887169983008124,581,1481887169979100903,,0.0,-0.479999989271
1481887170000922885,582,1481887169999097685,,0.0,-0.360000014305
1481887170020877531,583,1481887170019066915,,0.0,-0.360000014305
1481887170040969990,584,1481887170039091665,,0.0,-0.360000014305
1481887170060889793,585,1481887170059078708,,0.0,-0.360000014305
1481887170081026991,586,1481887170079104552,,0.0,-0.360000014305
1481887170101582104,587,1481887170099096750,,0.0,-0.360000014305
1481887170121072690,588,1481887170119065251,,0.0,-0.360000014305
1481887170140938535,589,1481887170139096825,,0.0,-0.479999989271
1481887170161143858,590,1481887170159124804,,0.0,-0.479999989271
1481887170181037932,591,1481887170179116795,,0.0,-0.479999989271
1481887170201074557,592,1481887170199103160,,0.0,-0.360000014305
1481887170221027798,593,1481887170219080202,,0.0,-0.479999989271
1481887170241035517,594,1481887170239130161,,0.0,-0.479999989271
1481887170261010997,595,1481887170259096266,,0.0,-0.360000014305
1481887170283029853,596,1481887170279461067,,0.0,-0.360000014305
1481887170302800073,597,1481887170299234465,,0.0,-0.360000014305
1481887170321415143,598,1481887170319368382,,0.0,-0.119999997318
1481887170342231817,599,1481887170339133758,,0.0,-0.479999989271
1481887170362757555,600,1481887170359143873,,0.0,-0.360000014305
1481887170381972517,601,1481887170379077531,,0.0,-0.360000014305
1481887170405305794,602,1481887170399300041,,0.0,-0.479999989271
1481887170423617792,603,1481887170419209636,,0.0,-0.479999989271
1481887170442736922,604,1481887170439219855,,0.0,-0.360000014305
1481887170461576001,605,1481887170459121689,,0.0,-0.360000014305
1481887170482803819,606,1481887170479090034,,0.0,-0.360000014305
1481887170502585810,607,1481887170499141295,,0.0,-0.479999989271
1481887170523189152,608,1481887170519211878,,0.0,-0.360000014305
1481887170540877923,609,1481887170539097880,,0.0,-0.360000014305
1481887170561093142,610,1481887170559094609,,0.0,-0.479999989271
1481887170581468307,611,1481887170579085975,,0.0,-0.360000014305
1481887170602137013,612,1481887170599397703,,0.0,-0.360000014305
1481887170621046613,613,1481887170619051882,,0.0,-0.360000014305
1481887170641927297,614,1481887170639137102,,0.0,-0.479999989271
1481887170662086526,615,1481887170659302424,,0.0,-0.360000014305
1481887170681947996,616,1481887170679208842,,0.0,-0.479999989271
1481887170702147850,617,1481887170699378540,,0.0,-0.360000014305
1481887170722152496,618,1481887170719346832,,0.0,-0.360000014305
1481887170742401881,619,1481887170739347468,,0.0,-0.360000014305
1481887170762288351,620,1481887170759438156,,0.0,-0.360000014305
1481887170784957464,621,1481887170779397126,,0.0,-0.360000014305
1481887170804747945,622,1481887170799249846,,0.0,-0.479999989271
1481887170822599789,623,1481887170819134128,,0.0,-0.479999989271
1481887170843120006,624,1481887170839131171,,0.0,-0.479999989271
1481887170862248355,625,1481887170859082067,,0.0,-0.360000014305
1481887170882421438,626,1481887170879139266,,0.0,-0.360000014305
1481887170901593849,627,1481887170899164068,,0.0,-0.360000014305
1481887170921540891,628,1481887170919148663,,0.0,-0.360000014305
1481887170941499548,629,1481887170939096278,,0.0,-0.360000014305
1481887170962315806,630,1481887170959154050,,0.0,-0.479999989271
1481887170981660507,631,1481887170979093696,,0.0,-0.479999989271
1481887171003300511,632,1481887170999217717,,0.0,-0.360000014305
1481887171020996574,633,1481887171019074083,,0.0,-0.479999989271
1481887171042230486,634,1481887171039113938,,0.0,-0.479999989271
1481887171061085502,635,1481887171059120095,,0.0,-0.360000014305
1481887171082010196,636,1481887171079154272,,0.0,-0.360000014305
1481887171101367190,637,1481887171099134752,,0.0,-0.360000014305
1481887171123640003,638,1481887171119144659,,0.0,-0.360000014305
1481887171143416890,639,1481887171140468726,,0.0,-0.479999989271
1481887171161659305,640,1481887171159217910,,0.0,-0.360000014305
1481887171182354417,641,1481887171179202400,,0.0,-0.360000014305
1481887171204531137,642,1481887171199092724,,0.0,-0.360000014305
1481887171220940748,643,1481887171219084923,,0.0,-0.360000014305
1481887171241157737,644,1481887171239093267,,0.0,-0.479999989271
1481887171261212487,645,1481887171259078174,,0.0,-0.479999989271
1481887171281616090,646,1481887171279137612,,0.0,-0.479999989271
1481887171301634799,647,1481887171299104759,,0.0,-0.479999989271
1481887171321119448,648,1481887171319087947,,0.0,-0.360000014305
1481887171341667373,649,1481887171339085354,,0.0,-0.360000014305
1481887171361455302,650,1481887171359126511,,0.0,-0.360000014305
1481887171381897811,651,1481887171379235792,,0.0,-0.360000014305
1481887171401157669,652,1481887171399152366,,0.0,-0.360000014305
1481887171421686324,653,1481887171419238679,,0.0,-0.479999989271
1481887171441334670,654,1481887171439360356,,0.0,-0.479999989271
1481887171461965824,655,1481887171459166774,,0.0,-0.360000014305
1481887171481939845,656,1481887171479366524,,0.0,-0.360000014305
1481887171504239846,657,1481887171499270702,,0.0,-0.360000014305
1481887171521998201,658,1481887171519232432,,0.0,-0.479999989271
1481887171542512011,659,1481887171539199423,,0.0,-0.360000014305
1481887171561916765,660,1481887171559197298,,0.0,-0.360000014305
1481887171581003082,661,1481887171579105174,,0.0,-0.360000014305
1481887171602190380,662,1481887171599267268,,0.0,-0.360000014305
1481887171621135760,663,1481887171619082176,,0.0,-0.479999989271
1481887171641175042,664,1481887171639095520,,0.0,-0.360000014305
1481887171660734430,665,1481887171659056104,,0.0,-0.360000014305
1481887171681296105,666,1481887171679054865,,0.0,-0.360000014305
1481887171701365699,667,1481887171699180345,,0.0,-0.479999989271
1481887171721582532,668,1481887171719093377,,0.0,-0.360000014305
1481887171740893328,669,1481887171739110628,,0.0,-0.360000014305
1481887171761505419,670,1481887171759056837,,0.0,-0.360000014305
1481887171783119746,671,1481887171779331951,,0.0,-0.360000014305
1481887171803999284,672,1481887171799371493,,0.0,-0.360000014305
1481887171822361178,673,1481887171819066922,,0.0,-0.479999989271
1481887171842848374,674,1481887171839141985,,0.0,-0.360000014305
1481887171861832504,675,1481887171859121163,,0.0,-0.479999989271
1481887171883391623,676,1481887171879275079,,0.0,-0.479999989271
1481887171903607883,677,1481887171899271132,,0.0,-0.360000014305
1481887171923044615,678,1481887171919165258,,0.0,-0.360000014305
1481887171943801602,679,1481887171939108238,,0.0,-0.360000014305
1481887171962527400,680,1481887171959098093,,0.0,-0.360000014305
1481887171982836629,681,1481887171979101073,,0.0,-0.479999989271
1481887172002911275,682,1481887171999100720,,0.0,-0.360000014305
1481887172022400924,683,1481887172019071356,,0.0,-0.360000014305
1481887172043178744,684,1481887172039077825,,0.0,-0.360000014305
1481887172062368029,685,1481887172059071170,,0.0,-0.479999989271
1481887172083338505,686,1481887172079207743,,0.0,-0.479999989271
1481887172102915914,687,1481887172099264108,,0.0,-0.479999989271
1481887172122036085,688,1481887172120309895,,0.0,-0.479999989271
1481887172143356559,689,1481887172140229073,,0.0,-0.360000014305
1481887172162091992,690,1481887172159120079,,0.0,-0.360000014305
1481887172181667839,691,1481887172179222694,,0.0,-0.360000014305
1481887172203466539,692,1481887172199156091,,0.0,-0.360000014305
1481887172221966870,693,1481887172219333236,,0.0,-0.479999989271
1481887172242036047,694,1481887172239684235,,0.0,-0.360000014305
1481887172262838607,695,1481887172259728100,,0.0,-0.479999989271
1481887172283075908,696,1481887172279529571,,0.0,-0.360000014305
1481887172302228007,697,1481887172299220729,,0.0,-0.360000014305
1481887172321663385,698,1481887172320195006,,0.0,-0.360000014305
1481887172343905625,699,1481887172339940852,,0.0,-0.360000014305
1481887172363224285,700,1481887172359733104,,0.0,-0.360000014305
1481887172384103511,701,1481887172379923635,,0.0,-0.360000014305
1481887172402763112,702,1481887172399490523,,0.0,-0.360000014305
1481887172422828383,703,1481887172419191681,,0.0,-0.479999989271
1481887172442283709,704,1481887172439097474,,0.0,-0.479999989271
1481887172461384193,705,1481887172459066235,,0.0,-0.360000014305
1481887172482070503,706,1481887172479233068,,0.0,-0.360000014305
1481887172501375882,707,1481887172499555942,,0.0,-0.360000014305
1481887172521608965,708,1481887172519119081,,0.0,-0.360000014305
1481887172542020849,709,1481887172539074769,,0.0,-0.360000014305
1481887172561566539,710,1481887172559113165,,0.0,-0.360000014305
1481887172581024053,711,1481887172579186041,,0.0,-0.360000014305
1481887172605446647,712,1481887172599221416,,0.0,-0.360000014305
1481887172621200220,713,1481887172619121063,,0.0,-0.360000014305
1481887172641103096,714,1481887172639127897,,0.0,-0.360000014305
1481887172663272368,715,1481887172660257017,,0.0,-0.479999989271
1481887172682010562,716,1481887172679775937,,0.0,-0.360000014305
1481887172701556044,717,1481887172699127149,,0.0,-0.479999989271
1481887172721770273,718,1481887172719067264,,0.0,-0.360000014305
1481887172740975652,719,1481887172739081025,,0.0,-0.360000014305
1481887172761383370,720,1481887172759085776,,0.0,-0.360000014305
1481887172781789004,721,1481887172779142402,,0.0,-0.360000014305
1481887172801229799,722,1481887172799282204,,0.0,-0.360000014305
1481887172820867936,723,1481887172819065028,,0.0,-0.119999997318
1481887172840844146,724,1481887172839076029,,0.0,-0.360000014305
1481887172860884469,725,1481887172859080415,,0.0,-0.360000014305
1481887172883644207,726,1481887172879152353,,0.0,-0.479999989271
1481887172901081209,727,1481887172899116166,,0.0,-0.360000014305
1481887172921207782,728,1481887172919077167,,0.0,-0.360000014305
1481887172941874977,729,1481887172939151657,,0.0,-0.360000014305
1481887172961677229,730,1481887172959212605,,0.0,-0.360000014305
1481887172982819943,731,1481887172979140169,,0.0,-0.360000014305
1481887173004191875,732,1481887172999155232,,0.0,-0.360000014305
1481887173022010907,733,1481887173019180295,,0.0,-0.479999989271
1481887173041368056,734,1481887173039140358,,0.0,-0.479999989271
1481887173061083329,735,1481887173059065213,,0.0,-0.360000014305
1481887173080902039,736,1481887173079084651,,0.0,-0.600000023842
1481887173101570328,737,1481887173099183881,,0.0,-0.360000014305
1481887173121245705,738,1481887173119068736,,0.0,-0.360000014305
1481887173141476340,739,1481887173139087237,,0.0,-0.479999989271
1481887173161253956,740,1481887173159068237,,0.0,-0.360000014305
1481887173181138239,741,1481887173179048821,,0.0,-0.360000014305
1481887173202104652,742,1481887173199204248,,0.0,-0.360000014305
1481887173221077897,743,1481887173219065614,,0.0,-0.360000014305
1481887173240875096,744,1481887173239083907,,0.0,-0.360000014305
1481887173261262866,745,1481887173259076105,,0.0,-0.360000014305
1481887173281268189,746,1481887173279128824,,0.0,-0.360000014305
1481887173301331690,747,1481887173299100919,,0.0,-0.360000014305
1481887173321253055,748,1481887173319122701,,0.0,-0.479999989271
1481887173341317285,749,1481887173339081149,,0.0,-0.360000014305
1481887173361192349,750,1481887173359097983,,0.0,-0.360000014305
1481887173381437359,751,1481887173379205911,,0.0,-0.360000014305
1481887173403157518,752,1481887173399153787,,0.0,-0.360000014305
1481887173421761806,753,1481887173419241714,,0.0,-0.360000014305
1481887173441785307,754,1481887173439135944,,0.0,-0.360000014305
1481887173461735631,755,1481887173459085383,,0.0,-0.479999989271
1481887173481217988,756,1481887173479134404,,0.0,-0.360000014305
1481887173501799090,757,1481887173499099415,,0.0,-0.479999989271
1481887173520868949,758,1481887173519072395,,0.0,-0.360000014305
1481887173540886773,759,1481887173539083760,,0.0,-0.360000014305
1481887173561056210,760,1481887173559069969,,0.0,-0.360000014305
1481887173580929086,761,1481887173579022220,,0.0,-0.479999989271
1481887173602769714,762,1481887173599420250,,0.0,-0.479999989271
1481887173622619101,763,1481887173619128440,,0.0,-0.479999989271
1481887173641955886,764,1481887173639099909,,0.0,-0.479999989271
1481887173661489128,765,1481887173659090545,,0.0,-0.479999989271
1481887173681830492,766,1481887173679122692,,0.0,-0.479999989271
1481887173702736540,767,1481887173699171140,,0.0,-0.479999989271
1481887173722193533,768,1481887173719078339,,0.0,-0.360000014305
1481887173743433330,769,1481887173739125121,,0.0,-0.360000014305
1481887173762739907,770,1481887173759155861,,0.0,-0.479999989271
1481887173781156644,771,1481887173779198632,,0.0,-0.360000014305
1481887173803085552,772,1481887173799246612,,0.0,-0.360000014305
1481887173821993329,773,1481887173819121988,,0.0,-0.360000014305
1481887173843706301,774,1481887173839063927,,0.0,-0.479999989271
1481887173862247152,775,1481887173859031334,,0.0,-0.479999989271
1481887173880997586,776,1481887173879060667,,0.0,-0.360000014305
1481887173900163694,777,1481887173899079689,,0.0,-0.360000014305
1481887173920921514,778,1481887173919064388,,0.0,-0.360000014305
1481887173940801734,779,1481887173939052367,,0.0,-0.360000014305
1481887173960868985,780,1481887173959075087,,0.0,-0.360000014305
1481887173983245703,781,1481887173979058848,,0.0,-0.360000014305
1481887174001291192,782,1481887173999222139,,0.0,-0.360000014305
1481887174021000892,783,1481887174019058818,,0.0,-0.479999989271
1481887174041969701,784,1481887174039062162,,0.0,-0.360000014305
1481887174061357267,785,1481887174059032642,,0.0,-0.360000014305
1481887174080830353,786,1481887174079047028,,0.0,-0.479999989271
1481887174101156925,787,1481887174099092716,,0.0,-0.479999989271
1481887174121082770,788,1481887174119108404,,0.0,-0.360000014305
1481887174141285697,789,1481887174139082009,,0.0,-0.360000014305
1481887174161978049,790,1481887174159101708,,0.0,-0.360000014305
1481887174185383721,791,1481887174179350311,,0.0,-0.479999989271
1481887174203083118,792,1481887174199183032,,0.0,-0.360000014305
1481887174223429533,793,1481887174219843925,,0.0,-0.360000014305
1481887174244575737,794,1481887174239094721,,0.0,-0.479999989271
1481887174264909132,795,1481887174259054524,,0.0,-0.360000014305
1481887174285242214,796,1481887174279888541,,0.0,-0.360000014305
1481887174302284271,797,1481887174299084546,,0.0,-0.360000014305
1481887174321833919,798,1481887174319129713,,0.0,-0.479999989271
1481887174342175856,799,1481887174339062329,,0.0,-0.479999989271
1481887174362577584,800,1481887174359066246,,0.0,-0.479999989271
1481887174381842963,801,1481887174379186569,,0.0,-0.360000014305
1481887174401108758,802,1481887174399120591,,0.0,-0.360000014305
1481887174421481528,803,1481887174419131227,,0.0,-0.360000014305
1481887174441528414,804,1481887174439064676,,0.0,-0.360000014305
1481887174461810663,805,1481887174459074999,,0.0,-0.360000014305
1481887174482335516,806,1481887174479078448,,0.0,-0.360000014305
1481887174502580109,807,1481887174499225385,,0.0,-0.360000014305
1481887174523349231,808,1481887174519588467,,0.0,-0.479999989271
1481887174542233154,809,1481887174539171605,,0.0,-0.360000014305
1481887174562132592,810,1481887174559179794,,0.0,-0.479999989271
1481887174582964214,811,1481887174579127409,,0.0,-0.360000014305
1481887174603157870,812,1481887174599060598,,0.0,-0.479999989271
1481887174623481057,813,1481887174619067067,,0.0,-0.479999989271
1481887174641123683,814,1481887174639050880,,0.0,-0.360000014305
1481887174661227496,815,1481887174659072089,,0.0,-0.360000014305
1481887174680983862,816,1481887174679127048,,0.0,-0.479999989271
1481887174701349080,817,1481887174699054559,,0.0,-0.479999989271
1481887174721211852,818,1481887174719070195,,0.0,-0.479999989271
1481887174742216390,819,1481887174739081144,,0.0,-0.479999989271
1481887174761520414,820,1481887174759059228,,0.0,-0.479999989271
1481887174782834846,821,1481887174779267311,,0.0,-0.360000014305
1481887174801091324,822,1481887174799329978,,0.0,-0.479999989271
1481887174821289876,823,1481887174819109157,,0.0,-0.360000014305
1481887174841096450,824,1481887174839089220,,0.0,-0.479999989271
1481887174860912973,825,1481887174859056523,,0.0,-0.360000014305
1481887174881857563,826,1481887174879066169,,0.0,-0.360000014305
1481887174901547679,827,1481887174899304877,,0.0,-0.360000014305
1481887174921550347,828,1481887174919263534,,0.0,-0.360000014305
1481887174941648430,829,1481887174939171358,,0.0,-0.360000014305
1481887174962049116,830,1481887174959211786,,0.0,-0.360000014305
1481887174982299230,831,1481887174979159349,,0.0,-0.479999989271
1481887175004272253,832,1481887174999140610,,0.0,-0.360000014305
1481887175021103373,833,1481887175019067445,,0.0,-0.360000014305
1481887175041389945,834,1481887175039060425,,0.0,-0.360000014305
1481887175060990479,835,1481887175059064759,,0.0,-0.360000014305
1481887175081154708,836,1481887175079098988,,0.0,-0.479999989271
1481887175102411901,837,1481887175099057385,,0.0,-0.360000014305
1481887175122523474,838,1481887175119069636,,0.0,-0.479999989271
1481887175141662343,839,1481887175139073970,,0.0,-0.360000014305
1481887175161291262,840,1481887175159035700,,0.0,-0.360000014305
1481887175181022785,841,1481887175179065346,,0.0,-0.360000014305
1481887175201016546,842,1481887175199096919,,0.0,-0.360000014305
1481887175221033171,843,1481887175219134170,,0.0,-0.479999989271
1481887175241215265,844,1481887175239287878,,0.0,-0.479999989271
1481887175260932465,845,1481887175259055859,,0.0,-0.360000014305
1481887175281315964,846,1481887175279096078,,0.0,-0.360000014305
1481887175301247329,847,1481887175299240880,,0.0,-0.119999997318
1481887175320869998,848,1481887175319177558,,0.0,-0.360000014305
1481887175342532345,849,1481887175339117101,,0.0,-0.360000014305
1481887175363246937,850,1481887175359097633,,0.0,-0.360000014305
1481887175380958208,851,1481887175379065821,,0.0,-0.360000014305
1481887175401565092,852,1481887175399079322,,0.0,-0.360000014305
1481887175421390728,853,1481887175419081989,,0.0,-0.479999989271
1481887175441343448,854,1481887175439073667,,0.0,-0.360000014305
