%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1481552904841121289,93,1481552904836396769,,0,0,46.5188369751,6.56652259827,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552904937736829,94,1481552904934633087,,0,0,46.5188407898,6.56652164459,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905044523229,95,1481552905038771785,,0,0,46.5188484192,6.56652069092,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905138559557,96,1481552905135763002,,0,0,46.5188484192,6.56652069092,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905238567850,97,1481552905236036346,,0,0,46.5188369751,6.56652259827,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905338722079,98,1481552905335751045,,0,0,46.5188369751,6.56652259827,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905439160735,99,1481552905435898712,,0,0,46.5188331604,6.5665230751,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905541541730,100,1481552905536881481,,0,0,46.5188407898,6.56652164459,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905631223537,101,1481552905626598080,,0,0,46.5188407898,6.56652212143,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905728010744,102,1481552905725613667,,0,0,46.5188446045,6.56652116776,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905838278386,103,1481552905835454330,,0,0,46.5188484192,6.56652069092,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481552905937996054,104,1481552905935578664,,0,0,46.5188560486,6.56651878357,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
