%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1480971345562098483,104,1480971345557137198,,0,0,46.5185203552,6.56668281555,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971345661882258,105,1480971345656202381,,0,0,46.5185203552,6.56668281555,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971345760197131,106,1480971345756269384,,0,0,46.5185089111,6.5666809082,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971345858757525,107,1480971345856268054,,0,0,46.5185089111,6.5666809082,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971345961337384,108,1480971345956513651,,0,0,46.5185089111,6.5666885376,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346060322985,109,1480971346056209822,,0,0,46.5185089111,6.5666885376,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346161862327,110,1480971346156668125,,0,0,46.5185089111,6.56668281555,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346262461203,111,1480971346256226797,,0,0,46.5185089111,6.56668281555,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346359151342,112,1480971346356268227,,0,0,46.5185127258,6.56668519974,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346462608855,113,1480971346456726635,,0,0,46.5185127258,6.56668519974,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346564063718,114,1480971346557096398,,0,0,46.5185241699,6.56669187546,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346665090249,115,1480971346657160849,,0,0,46.5185241699,6.56669187546,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346760329404,116,1480971346756296917,,0,0,46.5185241699,6.56668710709,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346860065418,117,1480971346856217775,,0,0,46.5185241699,6.56668710709,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971346961153355,118,1480971346956275351,,0,0,46.5185089111,6.56669950485,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347060556871,119,1480971347056232667,,0,0,46.5185089111,6.56669950485,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347161859599,120,1480971347156289045,,0,0,46.5185317993,6.56671285629,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347259780672,121,1480971347256311621,,0,0,46.5185317993,6.56671285629,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347359339135,122,1480971347356274510,,0,0,46.518535614,6.56672620773,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347460195719,123,1480971347456489482,,0,0,46.518535614,6.56672620773,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347562546412,124,1480971347558260750,,0,0,46.5185317993,6.5667219162,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347659616863,125,1480971347656787706,,0,0,46.5185317993,6.5667219162,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347758404808,126,1480971347756261638,,0,0,46.5185203552,6.56669712067,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347859516339,127,1480971347856201246,,0,0,46.5185203552,6.56669712067,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971347963182340,128,1480971347956355280,,0,0,46.5185241699,6.56669521332,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348060671019,129,1480971348056249784,,0,0,46.5185241699,6.56669521332,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348171832880,130,1480971348166908365,,0,0,46.5185127258,6.56669092178,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348259081958,131,1480971348256216655,,0,0,46.5185127258,6.56669092178,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348362872802,132,1480971348357537456,,0,0,46.5185050964,6.56670665741,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348458327894,133,1480971348456222380,,0,0,46.5185050964,6.56670665741,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348560403901,134,1480971348557039589,,0,0,46.5185050964,6.56669425964,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348658297734,135,1480971348656209564,,0,0,46.5185050964,6.56669425964,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348759507442,136,1480971348756276411,,0,0,46.5185165405,6.56670951843,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348860680274,137,1480971348856220966,,0,0,46.5185165405,6.56670951843,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971348959820197,138,1480971348956476458,,0,0,46.5185203552,6.5667052269,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349058025227,139,1480971349056199400,,0,0,46.5185203552,6.5667052269,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349159277435,140,1480971349156270466,,0,0,46.518535614,6.56670570374,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349261165109,141,1480971349256214448,,0,0,46.518535614,6.56670570374,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349359130661,142,1480971349356954105,,0,0,46.5185279846,6.56669473648,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349460562972,143,1480971349456254392,,0,0,46.5185279846,6.56669473648,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349558171441,144,1480971349556283375,,0,0,46.5185279846,6.56669235229,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1480971349658730943,145,1480971349656200378,,0,0,46.5185279846,6.56669235229,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
