%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1481902888535623638,57,1481902888530679432,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902888730009764,58,1481902888723216135,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902888921433136,59,1481902888917448302,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902889119673730,60,1481902889111865260,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902889322480771,61,1481902889317122660,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902889533315657,62,1481902889529879364,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902889742173465,63,1481902889737619309,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902889923641601,64,1481902889919041509,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902890114041226,65,1481902890109765091,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902890316632487,66,1481902890313813431,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902890510223509,67,1481902890508024244,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902890713064717,68,1481902890710461338,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902890904662360,69,1481902890901964085,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902891115599537,70,1481902891112456784,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481902891330338163,71,1481902891326015726,,0,0,46.5185050964,6.56654787064,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
