%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1464517328825426432,355,1464517328731701119,,0.0,120.0
1464517328825492473,356,1464517328750882867,,0.0,120.0
1464517328825749243,357,1464517328771570547,,0.0,120.0
1464517328827214810,358,1464517328790975576,,0.0,120.0
1464517328828704127,359,1464517328810932269,,0.0,120.0
1464517328832029062,360,1464517328830833442,,0.0,120.0
1464517328854177883,361,1464517328852950700,,0.0,120.0
1464517328873429579,362,1464517328870869953,,0.0,120.0
1464517328892187839,363,1464517328890849251,,0.0,120.0
1464517328914552908,364,1464517328910891881,,0.0,120.0
1464517328934403821,365,1464517328930940657,,0.0,120.0
1464517328953630673,366,1464517328950985319,,0.0,120.0
1464517328975314495,367,1464517328971246282,,0.0,120.0
1464517328996968005,368,1464517328990959851,,0.0,120.0
1464517329017388030,369,1464517329013877158,,0.0,120.0
1464517329034189423,370,1464517329030855946,,0.0,120.0
1464517329055887411,371,1464517329050847900,,0.0,120.0
1464517329075063691,372,1464517329070822770,,0.0,120.0
1464517329094796010,373,1464517329090833161,,0.0,120.0
1464517329112428286,374,1464517329110819021,,0.0,120.0
1464517329134155441,375,1464517329130843318,,0.0,120.0
1464517329154336716,376,1464517329150829126,,0.0,120.0
1464517329174235441,377,1464517329170826861,,0.0,120.0
1464517329194524112,378,1464517329190847981,,0.0,120.0
1464517329213303154,379,1464517329210836705,,0.0,120.0
1464517329235215569,380,1464517329230864388,,0.0,120.0
1464517329254123516,381,1464517329250836341,,0.0,120.0
1464517329273968491,382,1464517329270837566,,0.0,120.0
1464517329294910858,383,1464517329290854207,,0.0,120.0
1464517329314035783,384,1464517329310824338,,0.0,120.0
1464517329334184820,385,1464517329330843218,,0.0,120.0
1464517329358118737,386,1464517329350825953,,0.0,120.0
1464517329374806224,387,1464517329370856708,,0.0,120.0
1464517329394460992,388,1464517329391957772,,0.0,120.0
1464517329416372105,389,1464517329411988111,,0.0,120.0
1464517329439932898,390,1464517329430988610,,0.0,120.0
1464517329455617265,391,1464517329451593061,,0.0,120.0
1464517329476600516,392,1464517329470946684,,0.0,120.0
1464517329498488973,393,1464517329491124887,,0.0,120.0
1464517329517766867,394,1464517329511327517,,0.0,120.0
1464517329539361002,395,1464517329531325877,,0.0,120.0
1464517329561620499,396,1464517329551029133,,0.0,120.0
1464517329573640764,397,1464517329571329315,,0.0,120.0
1464517329593434646,398,1464517329590920801,,0.0,120.0
1464517329613805192,399,1464517329611101400,,0.0,120.0
1464517329638092493,400,1464517329630848198,,0.0,120.0
1464517329653254049,401,1464517329650817287,,0.0,120.0
1464517329673439283,402,1464517329670844866,,0.0,120.0
1464517329694583211,403,1464517329690853174,,0.0,120.0
1464517329714306780,404,1464517329710872731,,0.0,120.0
1464517329735405500,405,1464517329731347287,,0.0,120.0
1464517329754321260,406,1464517329750877524,,0.0,120.0
1464517329774939826,407,1464517329770960102,,0.0,120.0
1464517329795785422,408,1464517329792624705,,0.0,120.0
1464517329814558266,409,1464517329810894322,,0.0,120.0
1464517329837804269,410,1464517329830915390,,0.0,120.0
1464517329858822260,411,1464517329850872448,,0.0,120.0
1464517329878183175,412,1464517329870885807,,0.0,120.0
1464517329896801800,413,1464517329890848907,,0.0,120.0
