%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1480323647040237640,576,1480323646826958322,,0.0,-0.479999989271
1480323647040274202,577,1480323646846770783,,0.0,-0.360000014305
1480323647040309619,578,1480323646866857149,,0.0,-0.360000014305
1480323647040386441,579,1480323646887103776,,0.0,-0.119999997318
1480323647040421806,580,1480323646906844466,,0.0,-0.479999989271
1480323647040478004,581,1480323646926879999,,0.0,-0.360000014305
1480323647040550504,582,1480323646947272615,,0.0,-0.360000014305
1480323647040640556,583,1480323646966844347,,0.0,-0.360000014305
1480323647040690608,584,1480323646986914985,,0.0,-0.360000014305
1480323647040752326,585,1480323647006913851,,0.0,-0.360000014305
1480323647040800451,586,1480323647027154853,,0.0,-0.479999989271
1480323647049999756,587,1480323647047040491,,0.0,-0.479999989271
1480323647069891748,588,1480323647068511386,,0.0,-0.479999989271
1480323647088370097,589,1480323647086702912,,0.0,-0.360000014305
1480323647108338755,590,1480323647106685790,,0.0,-0.360000014305
1480323647130354701,591,1480323647126722833,,0.0,-0.360000014305
1480323647149924142,592,1480323647146760867,,0.0,-0.360000014305
1480323647170469882,593,1480323647167700877,,0.0,-0.360000014305
1480323647190819477,594,1480323647186784850,,0.0,-0.360000014305
1480323647211540270,595,1480323647206686529,,0.0,-0.360000014305
1480323647229448568,596,1480323647226697844,,0.0,-0.479999989271
1480323647249266862,597,1480323647246913481,,0.0,-0.360000014305
1480323647268435313,598,1480323647266698859,,0.0,-0.479999989271
1480323647289313710,599,1480323647287022568,,0.0,-0.479999989271
1480323647309213827,600,1480323647306730498,,0.0,-0.360000014305
1480323647330995138,601,1480323647327376395,,0.0,-0.360000014305
1480323647350771921,602,1480323647347030887,,0.0,-0.360000014305
1480323647371274120,603,1480323647367067514,,0.0,-0.360000014305
1480323647390488666,604,1480323647386761121,,0.0,-0.479999989271
1480323647409757169,605,1480323647407188424,,0.0,-0.360000014305
1480323647429450724,606,1480323647426881198,,0.0,-0.479999989271
1480323647449900892,607,1480323647446900846,,0.0,-0.360000014305
1480323647469508822,608,1480323647466882942,,0.0,-0.360000014305
1480323647490441124,609,1480323647486799205,,0.0,-0.360000014305
1480323647508113381,610,1480323647506710103,,0.0,-0.360000014305
1480323647529762609,611,1480323647526767250,,0.0,-0.360000014305
1480323647549652726,612,1480323647546859607,,0.0,-0.360000014305
1480323647569598937,613,1480323647566908161,,0.0,-0.479999989271
1480323647589834834,614,1480323647586863277,,0.0,-0.360000014305
1480323647609715732,615,1480323647606924019,,0.0,-0.360000014305
1480323647629808661,616,1480323647626859813,,0.0,-0.479999989271
1480323647649781278,617,1480323647647036336,,0.0,-0.479999989271
1480323647669689364,618,1480323647667083796,,0.0,-0.360000014305
1480323647690103646,619,1480323647687165631,,0.0,-0.360000014305
1480323647710031315,620,1480323647707353352,,0.0,-0.360000014305
1480323647729756172,621,1480323647726843782,,0.0,-0.360000014305
1480323647749941028,622,1480323647746864524,,0.0,-0.360000014305
1480323647769685728,623,1480323647766766672,,0.0,-0.360000014305
1480323647792842974,624,1480323647786916996,,0.0,-0.360000014305
1480323647809410754,625,1480323647806931801,,0.0,-0.239999994636
1480323647829758162,626,1480323647826861761,,0.0,-0.479999989271
1480323647849132394,627,1480323647846818701,,0.0,-0.479999989271
1480323647872139588,628,1480323647866753453,,0.0,-0.479999989271
1480323647889385856,629,1480323647886733309,,0.0,-0.360000014305
1480323647909412692,630,1480323647906735405,,0.0,-0.479999989271
1480323647928237915,631,1480323647926725470,,0.0,-0.479999989271
1480323647949040686,632,1480323647946849597,,0.0,-0.360000014305
1480323647969059761,633,1480323647966734870,,0.0,-0.360000014305
1480323647991337790,634,1480323647986852174,,0.0,-0.479999989271
1480323648009653587,635,1480323648007165936,,0.0,-0.479999989271
1480323648028858133,636,1480323648027332719,,0.0,-0.360000014305
1480323648049813977,637,1480323648047354294,,0.0,-0.360000014305
1480323648068258263,638,1480323648066806339,,0.0,-0.360000014305
1480323648090552646,639,1480323648086732081,,0.0,-0.839999973774
1480323648112026978,640,1480323648107218655,,0.0,-0.479999989271
1480323648129416996,641,1480323648127096063,,0.0,-0.479999989271
1480323648150722371,642,1480323648146969618,,0.0,-0.360000014305
1480323648172507692,643,1480323648166929162,,0.0,-0.360000014305
1480323648192106820,644,1480323648186916362,,0.0,-0.360000014305
1480323648212400738,645,1480323648207026218,,0.0,-0.360000014305
1480323648232022106,646,1480323648226848574,,0.0,-0.360000014305
1480323648250398632,647,1480323648246783847,,0.0,-0.360000014305
1480323648275789102,648,1480323648266781568,,0.0,-0.360000014305
1480323648294264066,649,1480323648286733872,,0.0,-0.360000014305
1480323648309003724,650,1480323648306909978,,0.0,-0.479999989271
1480323648331678627,651,1480323648326827126,,0.0,-0.479999989271
1480323648352148431,652,1480323648346900264,,0.0,-0.360000014305
1480323648372429588,653,1480323648366939391,,0.0,-0.479999989271
1480323648393177256,654,1480323648386737945,,0.0,-0.360000014305
1480323648408186341,655,1480323648406736916,,0.0,-0.360000014305
1480323648428210103,656,1480323648426780627,,0.0,-0.360000014305
1480323648448126418,657,1480323648446738348,,0.0,-0.360000014305
1480323648471016268,658,1480323648466757475,,0.0,-0.360000014305
1480323648496599655,659,1480323648487133945,,0.0,-0.360000014305
1480323648510583742,660,1480323648506921770,,0.0,-0.479999989271
1480323648532885886,661,1480323648527097043,,0.0,-0.360000014305
1480323648549613457,662,1480323648547269763,,0.0,-0.479999989271
1480323648572876796,663,1480323648569643573,,0.0,-0.360000014305
1480323648589924887,664,1480323648586823331,,0.0,-0.360000014305
1480323648609050006,665,1480323648606769125,,0.0,-0.360000014305
1480323648632123554,666,1480323648626703096,,0.0,-0.360000014305
1480323648650940183,667,1480323648646708942,,0.0,-0.360000014305
1480323648669212387,668,1480323648666743485,,0.0,-0.360000014305
1480323648689167139,669,1480323648686687717,,0.0,-0.360000014305
1480323648709157933,670,1480323648706710906,,0.0,-0.360000014305
1480323648729208778,671,1480323648726697065,,0.0,-0.360000014305
1480323648749193739,672,1480323648746718796,,0.0,-0.479999989271
1480323648770940415,673,1480323648766667350,,0.0,-0.479999989271
1480323648789854127,674,1480323648786726894,,0.0,-0.479999989271
1480323648809457213,675,1480323648806713104,,0.0,-0.360000014305
1480323648830822275,676,1480323648826723533,,0.0,-0.360000014305
1480323648849676665,677,1480323648846805473,,0.0,-0.360000014305
1480323648870993238,678,1480323648866824392,,0.0,-0.360000014305
1480323648889867367,679,1480323648886746748,,0.0,-0.360000014305
1480323648911175918,680,1480323648907444936,,0.0,-0.360000014305
1480323648930084423,681,1480323648926990627,,0.0,-0.479999989271
1480323648952785576,682,1480323648946842775,,0.0,-0.479999989271
1480323648970167937,683,1480323648966727319,,0.0,-0.360000014305
1480323648991241906,684,1480323648986792227,,0.0,-0.360000014305
1480323649009123173,685,1480323649006704792,,0.0,-0.360000014305
1480323649028812925,686,1480323649026718242,,0.0,-0.360000014305
1480323649049312051,687,1480323649046757786,,0.0,-0.360000014305
1480323649068492534,688,1480323649066735767,,0.0,-0.360000014305
1480323649089094837,689,1480323649086723280,,0.0,-0.360000014305
1480323649113823955,690,1480323649106706730,,0.0,-0.360000014305
1480323649129150904,691,1480323649126711690,,0.0,-0.360000014305
1480323649150546851,692,1480323649146706963,,0.0,-0.360000014305
1480323649169157387,693,1480323649166703069,,0.0,-0.360000014305
1480323649189413233,694,1480323649186722509,,0.0,-0.479999989271
1480323649208684497,695,1480323649206710750,,0.0,-0.360000014305
1480323649230710078,696,1480323649226788107,,0.0,-0.360000014305
1480323649253310867,697,1480323649246765254,,0.0,-0.479999989271
1480323649271969215,698,1480323649269721407,,0.0,-0.360000014305
1480323649289399753,699,1480323649287346737,,0.0,-0.360000014305
1480323649309291693,700,1480323649306770605,,0.0,-0.360000014305
1480323649329197748,701,1480323649326796711,,0.0,-0.360000014305
1480323649350106040,702,1480323649346803390,,0.0,-0.360000014305
1480323649372803755,703,1480323649366741475,,0.0,-0.479999989271
1480323649390386481,704,1480323649386748623,,0.0,-0.360000014305
1480323649410316858,705,1480323649406721448,,0.0,-0.360000014305
1480323649432036190,706,1480323649426727919,,0.0,-0.360000014305
1480323649452247087,707,1480323649446718713,,0.0,-0.360000014305
1480323649470449916,708,1480323649466707423,,0.0,-0.479999989271
1480323649491465760,709,1480323649486729415,,0.0,-0.479999989271
1480323649510379472,710,1480323649506723490,,0.0,-0.360000014305
1480323649529533549,711,1480323649526736471,,0.0,-0.360000014305
1480323649549095646,712,1480323649546722057,,0.0,-0.360000014305
1480323649568956961,713,1480323649566759830,,0.0,-0.360000014305
1480323649589650930,714,1480323649586747394,,0.0,-0.360000014305
1480323649609194537,715,1480323649606745428,,0.0,-0.360000014305
1480323649630205433,716,1480323649626818513,,0.0,-0.360000014305
1480323649650395341,717,1480323649646762744,,0.0,-0.479999989271
1480323649669724990,718,1480323649666910986,,0.0,-0.479999989271
1480323649689587503,719,1480323649686825530,,0.0,-0.479999989271
1480323649709613453,720,1480323649706853198,,0.0,-0.479999989271
1480323649730098725,721,1480323649726836752,,0.0,-0.360000014305
1480323649751798422,722,1480323649746797650,,0.0,-0.360000014305
1480323649768947398,723,1480323649766805632,,0.0,-0.360000014305
1480323649790223762,724,1480323649787229341,,0.0,-0.360000014305
1480323649809494141,725,1480323649806728261,,0.0,-0.360000014305
1480323649828167333,726,1480323649826721919,,0.0,-0.360000014305
1480323649848993959,727,1480323649846715474,,0.0,-0.360000014305
1480323649869193242,728,1480323649866726163,,0.0,-0.360000014305
1480323649889321639,729,1480323649886752999,,0.0,-0.360000014305
1480323649908949673,730,1480323649906781657,,0.0,-0.360000014305
1480323649928976821,731,1480323649926734586,,0.0,-0.360000014305
1480323649948376835,732,1480323649946743036,,0.0,-0.360000014305
1480323649969797938,733,1480323649966790861,,0.0,-0.360000014305
