%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463662771454389518,488,1463662771257405368,,1529.0,-8.52000045776
1463662771454552980,489,1463662771272664598,,1530.0,-8.52000045776
1463662771454595591,490,1463662771288284819,,1529.0,-8.52000045776
1463662771454631690,491,1463662771312041164,,1530.0,-8.52000045776
1463662771454706857,492,1463662771326185017,,1529.0,-8.52000045776
1463662771454907200,493,1463662771338986324,,1529.0,-8.52000045776
1463662771454943872,494,1463662771355006189,,1529.0,-8.52000045776
1463662771455016435,495,1463662771382169246,,1530.0,-8.52000045776
1463662771455652365,496,1463662771398903073,,1530.0,-8.52000045776
1463662771456030755,497,1463662771418332619,,1530.0,-8.52000045776
1463662771456165828,498,1463662771432421672,,1530.0,-8.52000045776
1463662771458173578,499,1463662771454600748,,1530.0,-8.27999973297
1463662771480365781,500,1463662771467163789,,1529.0,-8.52000045776
1463662771491298837,501,1463662771484883702,,1529.0,-8.52000045776
1463662771507989272,502,1463662771503587306,,1530.0,-8.52000045776
1463662771519038543,503,1463662771516773150,,1529.0,-8.52000045776
1463662771550628779,504,1463662771523964495,,1529.0,-8.52000045776
1463662771566602439,505,1463662771533558338,,1530.0,-8.52000045776
1463662771566695109,506,1463662771542276164,,1530.0,-8.52000045776
1463662771567520234,507,1463662771552820828,,1530.0,-8.52000045776
1463662771590765720,508,1463662771580491201,,1529.0,-8.52000045776
1463662771608842823,509,1463662771598904761,,1529.0,-8.64000034332
1463662771624739701,510,1463662771613548168,,1530.0,-8.39999961853
1463662771641856138,511,1463662771627954196,,1530.0,-8.52000045776
1463662771657414058,512,1463662771638594864,,1530.0,-8.52000045776
1463662771773732130,513,1463662771651362989,,1530.0,-8.39999961853
1463662771774262366,514,1463662771658603613,,1530.0,-8.39999961853
1463662771774758222,515,1463662771675800478,,1529.0,-8.52000045776
1463662771775053683,516,1463662771695123967,,1529.0,-8.52000045776
1463662771775359042,517,1463662771715312430,,1529.0,-8.52000045776
1463662771776882345,518,1463662771730161128,,1530.0,-8.52000045776
1463662771777546247,519,1463662771743574298,,1529.0,-8.52000045776
1463662771777835509,520,1463662771751867997,,1529.0,-8.52000045776
1463662771779703187,521,1463662771760647239,,1529.0,-8.52000045776
1463662771944021366,522,1463662771781092928,,1529.0,-8.52000045776
1463662771944081531,523,1463662771798243797,,1529.0,-8.52000045776
1463662771944117058,524,1463662771811760055,,1530.0,-8.52000045776
1463662771944152428,525,1463662771829520704,,1529.0,-8.52000045776
1463662771944185037,526,1463662771853810723,,1529.0,-8.52000045776
1463662771944389078,527,1463662771865776227,,1530.0,-8.52000045776
1463662771944806276,528,1463662771886442157,,1530.0,-8.52000045776
1463662771945117886,529,1463662771912257146,,1530.0,-8.52000045776
1463662771945609158,530,1463662771934067156,,1530.0,-8.52000045776
1463662772007672533,531,1463662771969104370,,1529.0,-8.52000045776
1463662772016031867,532,1463662772005965817,,1529.0,-8.52000045776
1463662772070105339,533,1463662772063729376,,1530.0,-8.52000045776
1463662772115269757,534,1463662772086461088,,1530.0,-8.52000045776
1463662772136980794,535,1463662772125799836,,1530.0,-8.39999961853
1463662772160714948,536,1463662772156995116,,1530.0,-8.39999961853
1463662772199012914,537,1463662772192288775,,1530.0,-8.52000045776
1463662772299681698,538,1463662772218861586,,1530.0,-8.52000045776
1463662772299958250,539,1463662772240014986,,1529.0,-8.52000045776
1463662772301331113,540,1463662772250299298,,1529.0,-8.52000045776
1463662772302135609,541,1463662772265134610,,1530.0,-8.52000045776
1463662772302737836,542,1463662772278699573,,1530.0,-8.52000045776
1463662772419884574,543,1463662772298609609,,1530.0,-8.39999961853
1463662772419937811,544,1463662772329579750,,1530.0,-8.52000045776
1463662772425264553,545,1463662772360678089,,1529.0,-8.52000045776
1463662772425318728,546,1463662772389199580,,1529.0,-8.52000045776
1463662772447970218,547,1463662772443238619,,1530.0,-8.52000045776
1463662772504604962,548,1463662772501437453,,1529.0,-8.52000045776
1463662772571523184,549,1463662772512210693,,1530.0,-8.52000045776
1463662772572296165,550,1463662772532897408,,1530.0,-8.52000045776
1463662772574422267,551,1463662772556345790,,1529.0,-8.52000045776
1463662772664139086,552,1463662772582750555,,1530.0,-8.52000045776
1463662772669160104,553,1463662772607869033,,1530.0,-8.39999961853
1463662772669780458,554,1463662772635624887,,1530.0,-8.52000045776
1463662772670240319,555,1463662772666892470,,1530.0,-8.52000045776
1463662774064672076,556,1463662772696040930,,1529.0,-8.52000045776
1463662774064930344,557,1463662772722955617,,1530.0,-8.52000045776
1463662774065810112,558,1463662772751866020,,1529.0,-8.52000045776
1463662774066192722,559,1463662772783755103,,1529.0,-8.52000045776
1463662774066492559,560,1463662772811014893,,1530.0,-8.52000045776
1463662774066752337,561,1463662772842649823,,1529.0,-8.52000045776
1463662774067022482,562,1463662772870925235,,1530.0,-8.39999961853
1463662774067305858,563,1463662772891442133,,1530.0,-8.39999961853
1463662774067561730,564,1463662772912928291,,1530.0,-8.52000045776
1463662774069353772,565,1463662772934800290,,1530.0,-8.52000045776
1463662774071384911,566,1463662772955517009,,1530.0,-8.39999961853
1463662774072291819,567,1463662772978673212,,1529.0,-8.52000045776
1463662774072898213,568,1463662773004239100,,1530.0,-8.52000045776
1463662774073238368,569,1463662773023868000,,1529.0,-8.52000045776
1463662774073553989,570,1463662773045352491,,1529.0,-8.52000045776
1463662774073961915,571,1463662773066734832,,1529.0,-8.52000045776
1463662774074355516,572,1463662773081261243,,1529.0,-8.52000045776
1463662774075083230,573,1463662773097383884,,1529.0,-8.52000045776
1463662774076201576,574,1463662773117563856,,1529.0,-8.64000034332
1463662774076540950,575,1463662773139150134,,1529.0,-8.52000045776
1463662774076838703,576,1463662773159851018,,1529.0,-8.52000045776
1463662774077252411,577,1463662773183867819,,1530.0,-8.52000045776
1463662774077877818,578,1463662773200062919,,1529.0,-8.52000045776
1463662774081135966,579,1463662773226030431,,1529.0,-8.52000045776
1463662774082547742,580,1463662773247272594,,1530.0,-8.52000045776
1463662774083658482,581,1463662773269397860,,1530.0,-8.52000045776
1463662774083944932,582,1463662773293369862,,1530.0,-8.52000045776
1463662774084206013,583,1463662773319729360,,1530.0,-8.39999961853
1463662774084458707,584,1463662773340222817,,1529.0,-8.52000045776
1463662774084704161,585,1463662773361442373,,1530.0,-8.52000045776
1463662774084948781,586,1463662773383247486,,1530.0,-8.52000045776
1463662774085228042,587,1463662773408956105,,1529.0,-8.52000045776
1463662774085482559,588,1463662773438091178,,1529.0,-8.03999996185
1463662774086558243,589,1463662773470836900,,1529.0,-8.52000045776
1463662774086998257,590,1463662773495970067,,1530.0,-8.52000045776
1463662774087342163,591,1463662773521595965,,1530.0,-8.39999961853
1463662774087641166,592,1463662773543421446,,1530.0,-8.39999961853
1463662774087904748,593,1463662773566063873,,1530.0,-8.52000045776
1463662774089807795,594,1463662773594175406,,1530.0,-8.52000045776
1463662774092462883,595,1463662773618606332,,1530.0,-8.39999961853
1463662774093292227,596,1463662773642958236,,1529.0,-8.52000045776
1463662774093596961,597,1463662773668000035,,1530.0,-8.52000045776
1463662774093826423,598,1463662773693245198,,1529.0,-8.52000045776
1463662774094068074,599,1463662773716091771,,1530.0,-8.52000045776
1463662774094298421,600,1463662773739497177,,1529.0,-8.52000045776
1463662774094537728,601,1463662773761630673,,1530.0,-8.52000045776
1463662774094769325,602,1463662773783009159,,1529.0,-8.52000045776
1463662774094987014,603,1463662773807638032,,1529.0,-8.64000034332
1463662774095362800,604,1463662773832014158,,1530.0,-8.39999961853
1463662774096029203,605,1463662773853491461,,1529.0,-8.52000045776
1463662774096336958,606,1463662773873160991,,1530.0,-8.52000045776
1463662774096614447,607,1463662773896691469,,1530.0,-8.39999961853
1463662774097041491,608,1463662773919916900,,1529.0,-8.52000045776
1463662774097332264,609,1463662773957080216,,1529.0,-8.27999973297
1463662774097582875,610,1463662773979966169,,1529.0,-8.52000045776
1463662774097810774,611,1463662774005394069,,1530.0,-8.52000045776
1463662774099596877,612,1463662774029019613,,1529.0,-8.52000045776
1463662774102020159,613,1463662774049592613,,1529.0,-8.52000045776
1463662774103337649,614,1463662774057134688,,1529.0,-8.64000034332
1463662774104343687,615,1463662774066111095,,1529.0,-8.64000034332
1463662774104798234,616,1463662774087737483,,1525.0,-9.11999988556
1463662774532412548,617,1463662774099566091,,1525.0,-9.11999988556
1463662774534565112,618,1463662774115553555,,1530.0,-8.39999961853
1463662774535595632,619,1463662774135405873,,1530.0,-8.39999961853
1463662774535945945,620,1463662774173165686,,1530.0,-8.39999961853
1463662774535986785,621,1463662774207100181,,1530.0,-8.52000045776
1463662774536197233,622,1463662774237098405,,1530.0,-8.52000045776
1463662774536414975,623,1463662774265402363,,1529.0,-8.52000045776
1463662774536644853,624,1463662774288877728,,1529.0,-8.64000034332
1463662774536830037,625,1463662774300883602,,1529.0,-8.52000045776
1463662774536867178,626,1463662774311525729,,1529.0,-8.52000045776
1463662774537116487,627,1463662774323236038,,1530.0,-8.52000045776
1463662774537303598,628,1463662774346139233,,1530.0,-8.52000045776
1463662774537340375,629,1463662774359524430,,1530.0,-8.52000045776
1463662774537965990,630,1463662774380223855,,1529.0,-8.52000045776
1463662774538027197,631,1463662774394424800,,1530.0,-8.52000045776
1463662774538546546,632,1463662774426411814,,1529.0,-8.52000045776
1463662774539127415,633,1463662774457408158,,1529.0,-8.52000045776
1463662774539533362,634,1463662774499879358,,1530.0,-8.39999961853
1463662774539833355,635,1463662774525500515,,1530.0,-8.52000045776
1463662775837435970,636,1463662774530359686,,1530.0,-8.52000045776
1463662775837691269,637,1463662774576152116,,1530.0,-8.39999961853
1463662775837738620,638,1463662774623903280,,1530.0,-8.52000045776
1463662775839738141,639,1463662774667919452,,1530.0,-8.52000045776
1463662775839973957,640,1463662774719552347,,1529.0,-8.52000045776
1463662775840018860,641,1463662774740966360,,1530.0,-8.52000045776
1463662775840259990,642,1463662774763688330,,1529.0,-8.52000045776
1463662775840848412,643,1463662774784816466,,1530.0,-8.52000045776
1463662775840899045,644,1463662774810790124,,1530.0,-8.39999961853
