%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1481903422104034391,64,1481903422101250179,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903422309515332,65,1481903422306337475,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903422500190424,66,1481903422497486525,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903422600775692,67,1481903422597934918,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903422815471557,68,1481903422812532815,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903423018676358,69,1481903423015957355,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903423210238115,70,1481903423207450570,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903423406639704,71,1481903423404024190,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903423610956273,72,1481903423607763104,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903423813733210,73,1481903423810574468,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903424007266004,74,1481903424004265334,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903424208316071,75,1481903424205559567,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903424419510851,76,1481903424417811533,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903424615012911,77,1481903424611180993,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903424804722225,78,1481903424802816605,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425017365023,79,1481903425014348884,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425208496573,80,1481903425204107521,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425403752591,81,1481903425399075676,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425524198590,82,1481903425520905213,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425707585420,83,1481903425703856158,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903425908651163,84,1481903425905699713,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903426113513304,85,1481903426110006177,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903426311102650,86,1481903426309007134,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903426524407790,87,1481903426521255194,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903426694458820,88,1481903426691164505,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903426804946302,89,1481903426800314751,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427005514287,90,1481903427002483305,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427208277995,91,1481903427205994459,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427401767299,92,1481903427398838088,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427605825118,93,1481903427601416692,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427807778360,94,1481903427804433056,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903427998901629,95,1481903427995507054,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903428098609711,96,1481903428095812687,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903428209817399,97,1481903428207028865,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903428413083658,98,1481903428409759031,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903428604677968,99,1481903428601858704,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903428814937855,100,1481903428811942029,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903429006167946,101,1481903429002080977,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903429211130034,102,1481903429206706764,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903429407561935,103,1481903429400212735,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903429607078360,104,1481903429603244203,,0,0,46.5184898376,6.56662368774,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903429811546230,105,1481903429806490670,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430012306141,106,1481903430009408388,,0,0,46.5184898376,6.56662368774,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430206054195,107,1481903430202035924,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430418957774,108,1481903430411486490,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430610784270,109,1481903430604726681,,0,0,46.5184898376,6.56662368774,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430802851078,110,1481903430797839788,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903430906210713,111,1481903430899985937,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903431015720906,112,1481903431011235136,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903431207718964,113,1481903431202856893,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903431409517466,114,1481903431406487162,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903431607581968,115,1481903431603817758,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903431811419423,116,1481903431806535842,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432004218000,117,1481903432000545145,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432186954571,118,1481903432183230883,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432286758643,119,1481903432284135837,,0,0,46.5184898376,6.56662321091,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432397774509,120,1481903432394387330,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432515082338,121,1481903432512782032,,0,0,46.5184898376,6.56662273407,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432707515760,122,1481903432704658788,,0,0,46.5184898376,6.56662130356,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903432920569442,123,1481903432918391375,,0,0,46.5184898376,6.56661891937,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903433110699641,124,1481903433108612719,,0,0,46.5184898376,6.56661510468,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903433312294289,125,1481903433309427890,,0,0,46.5184898376,6.56660985947,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903433554214669,126,1481903433550584731,,0,0,46.5184860229,6.56660270691,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903433754409478,127,1481903433750963028,,0,0,46.5184860229,6.56659460068,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903434060454384,128,1481903434057406006,,0,0,46.5184860229,6.56658697128,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903434355903588,129,1481903434352793075,,0,0,46.5184860229,6.56657361984,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903434753795503,130,1481903434751058739,,0,0,46.5184822083,6.56655931473,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1481903435239351832,131,1481903435236614703,,0,0,46.5184783936,6.56653928757,2.77602830977e-40,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
